onset	duration	accuracy	response_time	image
12.003	2	0	0	-21
14.052	2	1	0.695	-22
20.017	2	1	1.307	23
24.015	2	1	1.066	1
26.081	2	0	0.512	2
30.013	2	1	0.71	-4
34.012	2	1	0.865	49
36.077	2	0	0.835	13
40.009	2	1	0.768	-14
46.007	2	1	0.909	15
50.005	2	0	1.134	17
52.071	2	1	0.675	18
56.003	2	1	0.702	-20
60.002	2	0	0.936	54
64.017	2	0	0	-5
68.015	2	1	0.706	-6
70.082	2	1	0.689	8
72.147	2	1	0.951	-50
74.213	2	1	1.471	-9
76.279	2	1	0.738	10
80.011	2	1	0.792	-11
82.077	2	1	1.565	52
88.008	2	1	1.625	-21
92.006	2	1	0.678	-22
98.004	2	1	1.437	24
104.002	2	0	1.658	-53
106.067	2	1	0.992	-5
112.015	2	1	0.746	-6
114.081	2	1	0.77	7
118.013	2	1	1.109	1
124.011	2	1	1.026	2
128.009	2	1	0.73	-3
130.075	2	1	0.872	-51
136.006	2	0	0	-9
138.056	2	1	0.123	10
142.004	2	1	0.599	-12
144.07	2	1	0.66	17
146.136	2	1	0.388	18
150.017	2	1	1.17	-19
152.083	2	1	0.702	13
154.149	2	1	0.695	-14
160.014	2	1	0.749	16
166.011	2	1	0.88	-51
168.077	2	1	0.679	1
174.008	2	1	0.793	2
176.074	2	1	0.714	-3
178.14	2	0	1.294	-9
180.206	2	1	0.915	10
186.004	2	1	0.734	-11
190.002	2	1	0.855	52
192.068	2	0	0.901	17
194.134	2	1	1.022	18
200.015	2	1	0.714	-20
202.081	2	1	1.403	13
206.013	2	1	0.566	-14
208.079	2	1	0.746	15
214.01	2	1	0.898	-5
218.008	2	1	0.716	-6
220.091	2	1	0.718	8
222.173	2	1	1.847	-50
224.256	2	0	1.882	-21
226.338	2	1	1.193	-22
228.421	2	1	0.653	23
230.504	2	1	0.801	49
234.002	2	1	0.657	1
236.085	2	1	0.685	2
238.167	2	1	0.642	-4
240.25	2	0	1.409	-53
246.014	2	1	0.883	13
248.097	2	1	0.578	-14
250.179	2	1	0.575	16
252.262	2	1	0.541	-9
254.345	2	1	0.619	10
260.009	2	1	0.712	-12
266.007	2	0	0.629	54
268.089	2	1	0.778	17
270.172	2	1	0.839	18
276.003	2	1	0.8	-19
282.017	2	0	1.41	-5
288.015	2	1	0.578	-6
290.098	2	1	0.657	7
294.013	2	0	1.807	-21
298.011	2	1	0.613	-22
300.094	2	1	0.693	24
