onset	duration	accuracy	response_time	image
12.016	2	0	0	29
18.014	2	1	1.646	-30
20.08	2	1	0.682	31
22.146	2	1	0.68	-60
26.011	2	0	1.023	-37
30.01	2	0	0.81	-38
32.075	2	0	1.153	39
38.007	2	1	1.139	-55
40.072	2	0	0.747	-41
42.138	2	1	0.671	42
44.204	2	1	0.592	-44
46.27	2	1	0.614	59
50.002	2	1	0.642	45
56.016	2	1	0.706	-46
60.015	2	1	0.757	47
66.013	2	1	0.565	-25
68.078	2	1	0.437	26
70.144	2	1	0.604	-27
76.009	2	1	1.089	56
80.007	2	1	1.474	-41
82.073	2	1	0.632	42
88.004	2	1	0.632	-43
94.002	2	1	1.272	29
100.016	2	1	1.217	-30
102.082	2	1	1.271	32
106.014	2	1	1.491	58
108.08	2	1	0.769	33
110.146	2	0	0.6	34
116.01	2	1	0.815	-36
118.076	2	1	0.63	45
124.007	2	1	0.819	-46
130.005	2	1	0.829	48
132.071	2	1	0.651	-37
138.002	2	0	1.791	-38
140.068	2	1	0.863	40
142.134	2	1	0.703	-57
144.2	2	1	0.731	-25
148.015	2	1	1.484	26
150.081	2	1	0.68	-28
152.147	2	1	0.88	33
154.212	2	0	0.918	34
156.278	2	1	0.926	-35
160.01	2	1	1.422	-55
164.009	2	1	1.043	45
168.007	2	1	0.685	-46
174.005	2	1	0.767	47
178.003	2	1	0.71	-37
180.069	2	0	1.54	-38
186.017	2	1	0.794	40
190.016	2	0	0.867	29
196.013	2	1	1.726	-30
200.012	2	1	0.896	32
202.078	2	1	1.732	58
208.009	2	1	0.729	-41
212.007	2	1	0.987	42
218.005	2	1	0.924	-44
220.071	2	1	0.82	-25
226.002	2	1	0.667	26
228.068	2	1	0.717	-27
230.134	2	1	1.022	59
234.015	2	1	1.186	-37
240.013	2	0	1.566	-38
244.012	2	1	1.069	39
246.078	2	1	0.772	-60
252.009	2	1	0.883	33
258.006	2	0	0.877	34
260.089	2	1	0.867	-35
262.172	2	1	0.737	45
266.003	2	1	0.686	-46
268.086	2	1	1.371	48
270.168	2	0	0.784	56
274.017	2	1	0.562	-41
276.1	2	1	0.84	42
278.182	2	1	0.819	-43
282.014	2	0	1.206	29
284.096	2	0	0.756	-30
288.012	2	1	1.045	31
290.094	2	1	0.683	-57
292.177	2	1	0.691	33
296.009	2	0	0.94	34
298.091	2	1	0.848	-36
300.174	2	1	0.78	-25
302.256	2	1	0.74	26
304.339	2	1	1.247	-28
