onset	duration	accuracy	response_time	image
12.018	2	1	0	-21
16.016	2	1	1.155	-21
21.014	2	1	0	1
26.012	2	1	0	-25
30.011	2	1	0	17
34.009	2	1	0	15
38.008	2	1	0	-11
42.006	2	1	0	33
48.004	2	1	0	51
52.002	2	1	0	39
57.017	2	1	0	49
63.015	2	0	0	13
69.013	2	1	0	31
74.011	2	1	0	-5
78.009	2	1	0	-9
84.007	2	1	0	-37
91.004	2	1	0	-3
97.019	2	1	0	-35
101.017	2	1	0	47
105.016	2	1	0	-27
110.014	2	1	0	53
115.012	2	1	0	-19
122.009	2	1	0	-43
126.008	2	1	0	29
131.006	2	1	0	13
135.004	2	1	0	7
142.018	2	1	0	-52
149.016	2	1	0	45
153.014	2	1	0	-54
159.012	2	1	0	-41
163.01	2	1	0	-50
167.009	2	1	0.857	45
171.007	2	1	0	23
175.006	2	1	0	13
181.004	2	1	0	17
185.002	2	1	0	-9
192.016	2	1	0	-43
199.013	2	1	0	-11
206.011	2	1	0	1
211.009	2	1	0.728	-37
215.007	2	1	0	-21
221.005	2	1	0	-35
227.003	2	1	0	-19
231.018	2	1	0	-25
235.016	2	1	0	51
242.014	2	1	0	7
247.012	2	1	0	-41
252.01	2	1	0.673	-11
256.008	2	1	0	39
260.007	2	1	0	47
265.005	2	1	0	-5
271.003	2	1	0	31
276.017	2	1	0	-54
282.015	2	1	0	33
288.013	2	1	0	45
292.011	2	1	0	-50
296.01	2	1	0	49
302.008	2	1	0	23
308.005	2	1	0	-3
315.003	2	1	0	53
319.018	2	1	0	-52
326.015	2	1	0	29
331.013	2	1	0	-37
335.012	2	1	0	-27
340.01	2	1	0	15
344.008	2	1	0	-41
351.006	2	1	0	31
356.004	2	1	0	23
361.002	2	1	0	15
365.017	2	1	0.794	15
371.015	2	1	0	-19
375.013	2	1	0	-27
382.011	2	1	0	53
388.008	2	1	0	-37
394.006	2	1	0	29
400.004	2	1	1.927	-35
404.002	2	1	0	47
410.017	2	1	0	-11
417.014	2	1	0	17
424.011	2	0	0	39
428.01	2	1	0	51
432.008	2	1	0	-21
438.006	2	1	0	-50
444.004	2	1	0	-54
448.002	2	1	0	-43
452.017	2	1	0.881	-50
456.016	2	1	0	-5
463.013	2	1	0	33
469.011	2	1	0	-9
476.008	2	1	0	7
481.006	2	1	0	13
486.004	2	1	0	45
493.002	2	1	0	-35
499.016	2	1	0	1
506.013	2	1	0	49
510.012	2	1	0	-52
517.009	2	1	0	-3
521.008	2	1	0	-25
525.006	2	1	0	39
529.005	2	1	0	29
533.003	2	1	0	17
538.001	2	1	0	-54
543.016	2	1	0	53
548.014	2	1	0	15
555.012	2	1	0	-9
560.01	2	1	0	-35
566.007	2	1	0	-21
570.006	2	1	0	-27
576.004	2	1	0	39
580.002	2	1	0	23
584.017	2	1	0	-37
591.015	2	1	0	51
595.013	2	1	0	7
602.01	2	1	0	-52
606.009	2	1	0.666	-54
612.007	2	1	0	45
617.005	2	1	0	-43
621.003	2	1	0	13
626.001	2	1	0	-25
630.016	2	1	0	-41
634.015	2	1	0	49
639.013	2	1	0	-3
644.011	2	1	0	-5
651.009	2	1	0	-19
655.007	2	0	1.33	-50
662.004	2	1	0	31
666.003	2	1	0	-11
670.001	2	1	0	47
677.015	2	1	0	1
684.013	2	1	0	33
