onset	duration	accuracy	response_time	image
12.002	2	0	0	-57
18.017	2	0	1.769	-37
24.014	2	1	0.677	-38
26.08	2	1	0.608	40
28.13	2	1	0.593	-59
30.195	2	1	0.677	-25
32.261	2	1	0.556	26
34.327	2	1	0.578	-28
38.009	2	1	0.655	33
40.075	2	1	0.503	34
44.007	2	1	0.716	-35
46.073	2	0	1.331	-41
52.004	2	1	0.767	42
56.002	2	1	0.57	-43
60.017	2	1	0.634	45
62.067	2	1	0.705	-46
64.133	2	1	0.574	48
68.014	2	1	0.884	58
70.08	2	0	0.985	29
72.146	2	1	0.879	-30
74.212	2	1	0.623	32
78.011	2	1	1.48	-37
84.008	2	1	0.746	-38
86.074	2	1	0.474	39
92.005	2	1	1.286	56
98.003	2	0	1.769	45
100.069	2	1	0.974	-46
102.135	2	1	0.861	47
108.016	2	1	1.113	-55
114.014	2	1	0.635	-41
116.08	2	1	0.579	42
118.145	2	1	0.593	-44
124.01	2	1	0.631	-25
126.076	2	1	0.629	26
128.142	2	1	0.907	-27
130.207	2	1	0.594	60
134.006	2	0	0.9	33
136.072	2	1	0.633	34
138.138	2	1	0.617	-36
142.003	2	1	0.681	29
148.017	2	1	0.816	-30
150.083	2	1	0.585	31
154.015	2	1	0.835	-57
158.014	2	1	1.286	-41
160.079	2	1	0.62	42
162.145	2	1	0.634	-43
168.01	2	1	1.399	60
172.008	2	0	1.353	29
174.074	2	1	0.977	-30
176.14	2	1	0.534	31
182.005	2	1	0.709	45
184.087	2	1	0.594	-46
188.002	2	1	1.007	47
190.068	2	0	1.173	-37
192.134	2	1	0.563	-38
196.016	2	1	0.804	40
198.065	2	0	0.961	56
204.013	2	1	0.62	-25
208.011	2	1	0.566	26
210.077	2	1	0.598	-28
214.009	2	1	1.586	33
218.008	2	1	0.665	34
224.005	2	0	1.261	-35
226.088	2	0	1.379	-55
228.17	2	0	0.858	29
234.002	2	1	0.65	-30
236.084	2	1	0.527	32
238.15	2	1	1.204	45
244.014	2	1	0.858	-46
248.013	2	1	0.668	48
254.011	2	1	1.688	-37
260.008	2	1	0.53	-38
262.091	2	1	0.8	39
266.006	2	1	0.667	-59
270.004	2	1	0.704	-41
276.002	2	1	0.658	42
280.017	2	0	1.152	-44
282.1	2	1	1.165	58
284.182	2	1	0.626	-25
286.265	2	1	0.585	26
292.013	2	1	0.693	-27
296.011	2	1	0.593	33
298.094	2	1	0.685	34
300.176	2	1	0.601	-36
