onset	duration	accuracy	response_time	image
12.005	2	1	0	34
18.003	2	1	0	42
24.018	2	1	0	-30
29.016	2	1	0	-22
36.013	2	1	0	8
41.011	2	1	0	-38
45.01	2	1	0	-14
49.008	2	1	0.641	-22
56.006	2	1	0	-28
62.003	2	1	0	-55
67.018	2	1	0	58
71.016	2	1	0.556	18
75.015	2	1	0	-6
80.013	2	1	0	56
87.01	2	1	0	16
93.008	2	1	0	24
100.005	2	1	0	48
106.003	2	1	0	-60
112.018	2	1	0	-12
117.016	2	1	0	-44
122.014	2	1	0	2
127.012	2	1	0	10
132.01	2	1	0	32
138.008	2	1	0	-36
142.006	2	1	0	-20
149.004	2	1	0	40
154.002	2	1	0	18
161.016	2	1	0	-57
166.014	2	1	0	26
170.012	2	1	0.517	-46
177.01	2	1	0	59
181.008	2	1	0	-4
188.005	2	1	0	-46
192.004	2	1	0	56
196.002	2	1	0	8
202.017	2	1	0	58
206.015	2	1	0	-57
210.014	2	1	0	16
214.012	2	1	0	-30
219.01	2	1	0	59
225.008	2	1	0	48
229.006	2	1	0.604	42
236.004	2	1	0	-20
240.002	2	1	0	-44
244.017	2	0	0	-4
250.015	2	1	0	34
256.013	2	1	0	-38
260.011	2	1	0	-46
264.01	2	1	0	10
269.008	2	1	0	40
273.006	2	1	0	-4
277.005	2	1	0	-6
281.003	2	1	0	2
285.002	2	1	0	-55
291.016	2	1	0	-28
295.015	2	1	0	-22
300.013	2	1	0	-36
304.011	2	1	0	24
308.01	2	1	0	-14
315.007	2	1	0	-60
321.005	2	1	0	42
328.002	2	1	0	26
332.017	2	1	0	32
336.016	2	1	0	18
342.014	2	1	0	-12
346.012	2	1	0	40
350.011	2	1	0	-60
354.009	2	1	0	2
360.007	2	1	0	48
364.005	2	1	0	-57
371.003	2	1	0	-4
377.017	2	1	0	-20
383.015	2	1	0	42
387.013	2	1	0.583	-12
391.012	2	1	0	-46
395.01	2	1	0	-14
402.008	2	1	0	59
406.006	2	1	0	-44
412.004	2	1	0	32
417.002	2	1	0	-36
422.017	2	1	0	-28
428.014	2	1	0.572	-28
435.012	2	1	0	24
440.01	2	1	0	58
446.007	2	1	0	-38
453.005	2	1	0.83	-36
460.002	2	1	0	8
467.016	2	1	0	16
474.014	2	1	0	-55
480.011	2	1	0	26
484.01	2	1	0	-22
488.008	2	1	0	56
492.007	2	1	0	-30
499.004	2	1	0.599	-52
506.018	2	1	0	10
510.017	2	1	0	34
515.015	2	1	0	-12
522.012	2	1	0	-6
527.01	2	1	0	18
534.007	2	1	0	-30
539.006	2	1	0	-22
543.004	2	1	0	16
547.003	2	1	0	-36
551.018	2	1	0	-14
556.016	2	1	0	40
560.014	2	1	0	24
564.013	2	1	0	18
569.011	2	1	0	42
574.009	2	1	0	-46
581.006	2	1	0	10
587.004	2	1	0	-6
591.002	2	1	0	-38
596.017	2	1	0	59
600.016	2	1	0	-60
607.013	2	1	0	56
613.011	2	1	0	-28
617.009	2	1	0	-4
623.007	2	1	0	-20
628.005	2	1	0	-57
634.003	2	1	0	-44
641.017	2	0	0	-49
645.015	2	1	0	8
649.014	2	1	0	32
653.012	2	1	0	34
657.011	2	1	0	48
662.009	2	1	0	26
668.007	2	1	0	-55
672.005	2	1	0	-12
677.003	2	1	0	58
684.017	2	1	0	2
