onset	duration	accuracy	response_time	image
12.014	2	1	0	-52
16.012	2	1	0	-19
20.011	2	1	0	-11
27.008	2	1	0	47
33.006	2	1	0	-27
40.003	2	1	0	-35
44.018	2	1	0	45
49.016	2	1	0	7
54.014	2	1	0	-21
58.013	2	1	0	-3
65.01	2	1	0	-43
69.009	2	1	0	23
73.007	2	1	0.722	1
77.006	2	1	0	-9
83.003	2	1	0	33
90.017	2	1	0	-25
97.015	2	1	0	51
102.013	2	1	0	1
108.01	2	1	0	31
113.009	2	1	0	53
120.006	2	1	0	29
127.003	2	1	0	54
134.017	2	1	0.705	-5
138.016	2	1	0	-5
144.014	2	1	0	39
148.012	2	1	0	17
152.01	2	1	0	-37
159.008	2	1	0	-41
163.006	2	1	0	13
167.005	2	1	0	-50
172.003	2	1	0	-49
178.017	2	1	0	15
184.015	2	1	0	-37
188.014	2	1	0	-35
192.012	2	1	0	-41
198.01	2	1	0	-25
202.008	2	1	0	-49
209.006	2	1	0	-5
213.004	2	1	0	29
217.003	2	1	0	33
221.018	2	1	0	1
225.016	2	1	0	7
229.015	2	1	0	51
234.013	2	1	0	-27
241.01	2	1	0	13
247.008	2	1	0.666	-25
252.006	2	1	0	53
257.004	2	1	0	31
262.002	2	1	0	15
268.016	2	1	0	54
274.014	2	1	0	-19
279.012	2	1	0	47
283.011	2	1	0	-9
287.009	2	1	0	-43
292.007	2	1	0	-21
299.005	2	1	0	-50
303.003	2	1	0	17
307.002	2	1	0.786	29
311.017	2	1	0	-11
315.015	2	1	0	45
322.013	2	1	0	39
328.01	2	1	0	-52
332.009	2	1	0	23
336.007	2	1	0.619	15
340.006	2	1	0	-3
347.003	2	1	0	-21
351.002	2	1	0	54
355.017	2	1	0	13
359.015	2	1	1.059	23
364.013	2	1	0	29
369.012	2	1	0	7
373.01	2	1	0	53
377.009	2	1	0	45
382.007	2	1	0	-52
389.004	2	1	0	51
396.018	2	1	0	-3
401.016	2	1	0.78	39
408.013	2	1	0	-27
413.011	2	1	0	-50
420.009	2	1	0	47
425.007	2	1	0	-9
429.005	2	1	0	39
435.003	2	1	0	33
440.001	2	1	0	-19
447.015	2	1	0	-41
454.013	2	1	0	15
458.011	2	1	0	-25
464.009	2	1	0	-49
470.007	2	1	0	-11
474.005	2	1	0	31
479.003	2	1	0	1
483.002	2	1	0	-37
490.016	2	1	0	-5
494.014	2	1	0	-35
498.013	2	1	0	-43
502.011	2	1	0	17
508.009	2	1	0	23
514.007	2	1	0	-27
518.005	2	1	0	29
522.004	2	1	0	-43
528.018	2	1	0	31
533.016	2	1	0	-21
537.014	2	1	0	17
542.013	2	1	0	-41
548.01	2	1	0	-50
553.008	2	1	0	-52
559.006	2	1	0	-49
563.005	2	1	0.647	47
569.002	2	1	0	15
574.017	2	1	0	1
579.015	2	1	0	54
584.013	2	1	0	-35
590.011	2	1	0	-5
595.009	2	1	0	-11
599.008	2	1	0.94	51
603.006	2	1	0	-25
609.004	2	1	0	47
616.018	2	1	0	39
620.016	2	1	0	51
627.014	2	1	0	-37
633.011	2	1	0	53
639.009	2	1	0	-3
646.006	2	1	0	33
650.005	2	0	0	-52
657.002	2	1	0	45
661.017	2	1	0	-9
665.016	2	1	0	7
671.014	2	1	0	13
675.012	2	1	0	-19
682.009	2	1	0	23
