onset	duration	accuracy	response_time	image
12.01	2	0	0	-37
18.007	2	0	1.028	-38
24.005	2	1	0.757	40
26.071	2	1	0.683	60
30.003	2	1	0.631	-41
34.018	2	1	0.593	42
36.084	2	1	0.526	-44
38.15	2	1	0.573	58
40.216	2	1	0.675	45
46.014	2	1	0.742	-46
48.079	2	1	0.516	47
50.145	2	1	0.641	29
52.211	2	1	0.51	-30
54.277	2	1	0.534	32
56.343	2	1	0.66	-25
62.007	2	1	0.914	26
66.006	2	1	0.702	-28
72.004	2	1	0.616	-56
76.002	2	1	0.656	33
82.016	2	1	0.899	34
84.082	2	1	0.593	-36
88.014	2	1	0.597	29
92.013	2	1	0.589	-30
98.01	2	1	0.607	31
104.008	2	1	0.699	-59
106.074	2	0	0.703	-37
108.14	2	0	0.662	-38
110.206	2	1	0.926	39
116.004	2	1	0.663	-57
118.069	2	0	0.607	-25
120.135	2	1	0.555	26
122.201	2	1	0.672	-27
126.016	2	0	0.721	-41
128.082	2	1	0.622	42
134.013	2	1	1.061	-43
138.012	2	1	0.568	45
142.01	2	1	0.624	-46
144.076	2	1	0.638	48
146.142	2	0	0.95	55
148.208	2	1	0.858	33
152.007	2	1	0.972	34
154.073	2	1	0.584	-35
156.138	2	0	0.711	-25
158.204	2	1	0.64	26
160.27	2	1	0.581	-27
162.336	2	0	0.683	-37
168.017	2	0	0.416	-38
172.016	2	1	0.588	39
178.013	2	1	0.62	60
184.011	2	0	0.879	33
186.077	2	1	0.676	34
190.009	2	1	0.643	-36
192.075	2	1	0.598	55
194.141	2	1	0.572	45
196.206	2	1	0.653	-46
198.272	2	1	0.572	47
204.004	2	1	0.632	-41
208.002	2	1	0.568	42
212.017	2	1	0.658	-43
218.015	2	0	0.658	-25
224.013	2	1	0.622	26
226.078	2	1	0.653	-28
230.01	2	1	0.529	58
232.093	2	0	0.627	29
238.007	2	1	0.778	-30
240.09	2	1	0.562	32
242.172	2	1	0.565	-59
244.255	2	0	1.187	-41
250.003	2	1	0.735	42
254.001	2	1	0.729	-44
258.016	2	1	0.688	45
262.015	2	1	0.564	-46
264.097	2	1	0.674	48
266.18	2	1	0.567	-57
270.012	2	0	0.648	-37
272.094	2	0	0.658	-38
278.009	2	1	0.826	40
280.091	2	1	0.598	-56
286.006	2	1	0.715	33
290.004	2	1	0.856	34
292.087	2	1	0.596	-35
294.169	2	1	0.547	29
296.252	2	1	0.621	-30
300.017	2	1	0.536	31
