onset	duration	accuracy	response_time	image
12.017	2	0	0	57
18.015	2	1	0.734	-25
24.013	2	1	0.639	26
28.011	2	1	0.558	-27
30.077	2	0	1.308	-37
32.143	2	0	0.901	-38
34.209	2	1	1.307	39
40.006	2	0	1.709	29
46.004	2	1	0.773	-30
52.002	2	1	1.119	32
56.017	2	1	0.816	-41
58.083	2	1	0.639	42
60.149	2	1	0.798	-43
66.013	2	0	1.59	-58
70.012	2	1	0.664	33
74.01	2	1	1.192	34
76.076	2	1	0.68	-35
82.007	2	1	1.101	55
88.005	2	1	0.607	-37
90.071	2	0	0.677	-38
92.12	2	1	1.02	40
98.018	2	1	1.314	45
104.015	2	1	1.523	-46
110.013	2	1	0.597	48
114.012	2	1	0.582	-60
120.009	2	1	1.026	29
126.007	2	1	0.938	-30
128.073	2	1	1.401	31
134.004	2	1	1.318	59
140.002	2	1	1.123	-41
144.017	2	1	0.648	42
148.016	2	1	0.596	-44
154.013	2	1	1.494	45
156.079	2	1	1.349	-46
158.145	2	1	0.664	47
162.01	2	1	1.207	-25
164.076	2	1	0.647	26
168.008	2	1	1.171	-28
174.006	2	0	1.815	-56
176.072	2	1	1.46	33
178.137	2	1	1.544	34
182.003	2	1	0.746	-36
184.068	2	0	1.582	-25
186.134	2	1	0.603	26
190.016	2	1	1.201	-27
192.082	2	0	1.065	-58
196.014	2	1	1.142	45
198.08	2	0	1.41	-46
202.012	2	1	0.824	47
204.061	2	0	1.302	55
206.127	2	1	1.795	-41
208.193	2	1	0.835	42
212.008	2	1	0.85	-44
214.074	2	1	1.024	-37
218.006	2	0	1.798	-38
222.004	2	1	1.248	39
226.003	2	1	1.424	29
228.069	2	1	0.886	-30
230.134	2	1	0.667	32
232.2	2	0	0	59
234.249	2	1	0.038	33
238.015	2	1	1.653	34
240.097	2	1	0.531	-35
242.18	2	0	1.432	-60
244.262	2	1	0.693	-37
246.345	2	0	0.723	-38
248.427	2	1	1.425	40
250.51	2	1	0.715	-41
256.008	2	1	1.052	42
258.09	2	1	0.586	-43
260.173	2	1	0.661	29
266.004	2	1	0.717	-30
268.087	2	1	1.139	31
272.002	2	1	1.248	57
278.016	2	1	0.697	-25
282.015	2	1	1.237	26
284.097	2	1	0.898	-28
288.012	2	0	1.606	-56
290.095	2	1	1.661	45
292.177	2	1	1.456	-46
294.26	2	1	0.583	48
296.343	2	1	1.955	33
298.425	2	1	1.796	34
300.508	2	1	0.647	-36
