onset	duration	accuracy	response_time	image
12.014	2	1	0	39
18.011	2	1	0	33
23.009	2	1	0	13
27.008	2	1	0	23
31.006	2	1	0	-27
38.004	2	1	0	45
42.002	2	1	0	-25
49.016	2	1	0	-35
53.015	2	1	0	-43
60.012	2	1	0	-21
65.01	2	1	0.665	13
71.008	2	1	0	1
75.006	2	1	0	-19
81.004	2	0	0	-9
87.019	2	1	0	7
94.016	2	1	0	29
98.014	2	1	0	-52
104.012	2	1	0	-37
108.01	2	1	0	-41
113.009	2	1	0.602	-37
119.006	2	1	0	17
125.004	2	1	0	49
131.018	2	1	0	-50
138.016	2	1	0	31
143.014	2	1	0	51
150.011	2	1	0	-11
154.01	2	1	0	-53
158.008	2	1	0	15
164.006	2	1	0	-5
171.003	2	1	0	54
176.018	2	1	0	47
183.015	2	1	0	-9
190.013	2	1	0	-3
194.011	2	1	0	31
199.009	2	1	0	1
205.007	2	1	0	47
211.005	2	1	0	-9
218.002	2	1	0	-3
224.016	2	1	0	15
228.015	2	1	0	-41
232.013	2	1	0	51
237.012	2	1	0	23
241.01	2	1	0	-50
245.009	2	1	0	13
250.007	2	1	0	33
254.005	2	1	0	-19
260.003	2	0	0	33
264.018	2	1	0	-11
271.015	2	1	0	7
277.013	2	1	0	39
281.012	2	1	0	-5
286.01	2	1	0	49
290.008	2	1	0	-52
294.007	2	1	0	-53
300.004	2	1	0	-21
305.002	2	1	0	-37
309.018	2	1	0	-25
313.016	2	1	0	17
320.013	2	1	0	29
324.012	2	1	0.894	15
329.01	2	1	0	-27
336.007	2	1	0	54
343.005	2	1	0	-43
349.002	2	1	0	-35
354.017	2	1	0	45
358.016	2	1	0	47
363.014	2	1	0	-21
369.011	2	1	0	-52
373.01	2	1	0	13
378.008	2	1	0	-27
383.006	2	1	0	-19
387.005	2	1	0	23
392.003	2	1	0	54
396.001	2	1	0	-43
401.016	2	1	0	15
408.013	2	1	0	31
412.012	2	1	0	45
416.01	2	1	0.817	-19
421.008	2	1	0	1
428.006	2	1	0	-11
432.004	2	1	0	-3
436.003	2	1	0	-5
440.018	2	1	0	-9
446.016	2	1	0	29
452.013	2	1	0	39
459.011	2	1	0	-35
466.008	2	1	0	-37
470.007	2	0	0	39
476.004	2	1	0	-41
480.003	2	1	0	-50
486.017	2	1	0	7
490.016	2	1	0	-25
497.013	2	1	0	-53
501.011	2	1	0	51
506.01	2	1	0	17
510.008	2	1	0	49
514.006	2	1	0	33
518.005	2	1	0	-3
523.003	2	1	1.576	-43
529.017	2	1	0	-52
534.015	2	1	0	17
538.014	2	1	0	39
544.012	2	1	0	31
548.01	2	1	0	-11
552.009	2	1	0	33
556.007	2	1	0	-37
561.005	2	1	0	47
568.003	2	1	0	7
574.017	2	1	0	-43
579.015	2	1	0	29
583.014	2	1	0	-9
587.012	2	1	0	1
593.01	2	1	0	-19
600.007	2	1	0	54
604.006	2	1	0	-27
611.003	2	1	0	-50
618.017	2	1	0	-5
622.015	2	0	0	-53
626.014	2	1	0	-53
631.012	2	1	0	-41
635.011	2	1	0.72	54
642.008	2	1	0	23
646.006	2	1	0	15
651.005	2	1	0	51
657.002	2	1	0	-25
661.017	2	1	0	49
665.016	2	1	0	-35
672.013	2	1	0	13
677.011	2	1	0	-21
681.01	2	1	0	45
