onset	duration	accuracy	response_time	image
12.012	2	1	0	-38
17.01	2	1	0	16
23.008	2	1	0.835	-6
30.005	2	1	0	32
37.002	2	1	0	55
43.017	2	1	0	-20
49.014	2	1	0	-44
53.013	2	1	0	26
57.011	2	1	0	60
64.009	2	1	0	10
70.006	2	1	0	-56
74.005	2	1	0	-46
78.003	2	1	0	2
85.017	2	1	0	-58
91.015	2	1	0	18
98.013	2	1	1.533	-22
102.011	2	1	0	-30
106.009	2	1	0	48
112.007	2	1	0	-4
117.005	2	1	0	40
121.004	2	1	0	57
125.002	2	1	0	-22
129.017	2	1	0	-59
136.015	2	1	0	-14
140.013	2	1	0	34
144.012	2	1	0	42
150.009	2	1	0	8
156.007	2	1	0	-12
163.005	2	1	1.062	-30
169.019	2	1	0	24
174.017	2	1	0	-36
178.016	2	1	0	-6
182.014	2	1	0	-28
187.012	2	1	0	34
191.011	2	1	0	24
198.008	2	1	0	-38
204.006	2	1	0	8
209.004	2	1	0	-30
214.002	2	1	0	-36
218.017	2	1	0	-14
223.015	2	1	0	-12
227.014	2	1	0	-59
231.012	2	1	0	18
236.01	2	1	0	-22
242.008	2	1	0	-56
246.006	2	1	1.037	-46
252.004	2	1	0	-58
258.002	2	1	0	-20
262.017	2	1	0	-6
269.014	2	1	0	48
274.012	2	1	0	32
280.01	2	1	0.874	-4
286.008	2	1	0	-46
292.006	2	1	0	55
296.004	2	1	0	60
300.003	2	1	0	-4
304.018	2	1	0	16
308.016	2	1	0	-44
315.014	2	1	0	26
319.012	2	1	0	42
326.009	2	1	0	57
331.007	2	1	0	10
335.006	2	1	0	2
340.004	2	1	0	-28
344.003	2	1	0	40
348.018	2	1	0	26
355.015	2	1	0	34
360.013	2	1	0	-38
365.011	2	1	0	-28
369.01	2	1	0	-58
376.007	2	1	0	55
383.004	2	1	0	-4
389.002	2	1	0	16
395.017	2	1	0	-6
402.014	2	1	0	-44
406.012	2	1	0	24
413.01	2	1	0	-36
419.007	2	1	0	-22
424.006	2	1	0	2
428.004	2	1	0	32
433.002	2	1	0	-46
437.017	2	1	0	10
442.015	2	1	0	8
446.014	2	1	0	42
450.012	2	1	0	48
457.01	2	1	0	18
463.007	2	1	0	-56
467.006	2	0	0	-12
471.004	2	1	0	40
475.003	2	1	0	-30
481.017	2	1	0	-14
485.016	2	1	0	60
489.014	2	1	0	-12
495.012	2	1	0	-20
502.009	2	1	0	57
506.008	2	1	0	-59
512.005	2	1	0	48
516.004	2	1	0	55
521.002	2	0	0	-28
526.017	2	1	0	-38
530.015	2	1	0	-46
537.013	2	1	0	-44
541.011	2	1	0	-20
546.009	2	1	0	40
553.006	2	1	0	-36
557.005	2	1	0	42
563.003	2	1	0	26
567.001	2	1	0	-6
571.016	2	1	0	60
578.014	2	1	0.629	-36
584.011	2	1	0	34
590.009	2	1	0	-56
594.008	2	1	0	10
598.006	2	1	0	-28
605.003	2	1	0	-4
609.002	2	1	0	24
613.017	2	1	0	-14
617.016	2	1	0	57
622.014	2	1	0	-58
627.012	2	0	0	-53
634.009	2	1	0	8
639.007	2	1	0	-12
644.005	2	1	0.927	-52
649.004	2	1	0	2
656.017	2	1	0	-59
660.016	2	1	0	32
664.014	2	1	0	16
669.012	2	1	0	18
676.01	2	1	0	-30
681.008	2	1	0	-22
