onset	duration	accuracy	response_time	image
12.01	2	0	0	-21
18.007	2	1	0	13
24.005	2	1	0	-21
28.004	2	1	0	-3
35.018	2	1	0	-5
42.015	2	1	0	-52
48.013	2	1	0	45
54.011	2	1	0	15
59.009	2	1	0.874	17
64.007	2	1	0	33
71.004	2	1	0	17
78.018	2	1	0	47
85.015	2	1	0	-41
89.014	2	1	0	53
93.012	2	1	0	-54
99.01	2	1	0	-9
104.008	2	1	0	-37
108.007	2	1	0	49
115.004	2	1	0	-25
122.018	2	1	0	-11
126.017	2	1	0	39
130.015	2	1	0	-43
135.013	2	1	0	31
139.012	2	1	1.112	45
146.009	2	1	0	-27
150.008	2	1	0	1
155.006	2	1	0	-19
159.004	2	1	1.021	-41
163.003	2	1	0	23
169.017	2	1	0	-35
175.015	2	1	0	-51
182.012	2	1	0	29
186.01	2	1	0	7
190.009	2	1	0	50
195.007	2	1	0	-5
202.004	2	1	0	53
207.003	2	1	0	50
214.017	2	1	0	29
218.015	2	1	0	49
222.013	2	1	0	39
226.012	2	1	0	1
232.01	2	1	0	-25
239.007	2	1	0	-3
246.004	2	1	0	-21
250.003	2	1	0	-52
254.001	2	1	0	47
258.016	2	1	0	-11
262.015	2	1	0	-27
267.013	2	1	0	-37
272.011	2	1	0	15
276.01	2	1	0	-9
280.008	2	1	0	-35
284.007	2	1	0	17
288.005	2	1	0	23
293.003	2	1	0	-41
299.018	2	1	1.263	7
304.016	2	1	0	7
310.013	2	1	0	33
316.011	2	1	0	-51
323.009	2	1	0	-54
327.007	2	1	0	13
333.005	2	1	0	-19
337.003	2	1	0	45
342.001	2	1	0	-43
346.016	2	1	0	31
350.015	2	1	0	47
355.013	2	1	0	-25
362.01	2	1	0	-54
366.009	2	1	0	-51
370.007	2	1	0	-37
374.006	2	0	0	-3
380.004	2	1	0	-9
384.002	2	1	0	29
389.017	2	1	0	-41
393.015	2	1	0.722	31
397.014	2	1	0	23
402.012	2	1	0	-27
407.01	2	1	0	-21
411.008	2	1	0	50
415.007	2	1	0	-5
422.004	2	1	0	13
428.002	2	1	0	31
432.017	2	1	0	-19
438.015	2	1	0	33
444.013	2	1	0	45
449.011	2	1	0	-11
454.009	2	1	0.816	-27
459.007	2	1	0	17
466.004	2	1	0	-52
470.003	2	1	0	1
474.001	2	1	0	-43
480.016	2	1	0	39
484.014	2	1	0	7
488.013	2	1	0	15
495.01	2	1	0	-3
500.008	2	1	0	49
507.005	2	1	0	-35
511.004	2	1	0.949	-52
515.002	2	1	0	53
522.016	2	1	0	33
527.014	2	1	0	-51
531.013	2	1	0	49
536.011	2	1	0	-41
542.009	2	1	0	31
546.007	2	1	0	-3
550.006	2	1	0	50
557.003	2	1	0	-9
563.017	2	1	0	47
570.015	2	1	0.884	50
576.013	2	1	0	-54
580.011	2	1	0	45
584.01	2	1	0	-11
590.007	2	1	0	53
595.005	2	1	0	-37
599.004	2	1	0	-19
606.018	2	1	0	-27
610.016	2	1	0	29
615.014	2	1	0	-21
621.012	2	1	0	-52
625.011	2	1	0	15
631.008	2	1	0	17
637.006	2	1	0	-25
642.004	2	1	0	13
649.001	2	1	0	1
655.016	2	1	0	7
659.014	2	1	0	23
664.012	2	1	0	-5
668.011	2	1	0	-43
674.009	2	1	0	-35
681.006	2	1	0	39
