onset	duration	accuracy	response_time	image
12.005	2	1	0	59
16.004	2	1	0	8
22.018	2	1	0	-28
28.016	2	1	0	-6
33.014	2	1	0	24
39.012	2	1	0	42
43.01	2	1	0	-46
48.008	2	1	0	32
54.006	2	1	0	-36
61.004	2	1	0	-12
65.019	2	1	0	26
70.017	2	1	0	-30
74.015	2	1	0	-44
78.014	2	1	0	-60
82.012	2	1	0	-20
86.011	2	1	1.025	-6
91.009	2	1	0	57
95.007	2	1	0	-22
101.005	2	1	0	-14
108.002	2	1	0	-58
115.016	2	1	0	2
122.014	2	1	0	48
128.011	2	1	0	40
134.009	2	1	0	34
138.008	2	1	0	10
142.006	2	1	0	16
146.005	2	1	0	55
150.003	2	1	0	18
156.017	2	1	1.195	10
163.015	2	1	0	-38
169.012	2	1	0	-56
173.011	2	1	0	-4
177.01	2	1	0	-28
184.007	2	1	0	57
191.004	2	1	0	-22
198.002	2	1	0	42
205.016	2	1	0	55
211.013	2	1	0	2
216.011	2	1	0	59
220.01	2	1	0	10
225.008	2	1	1.009	-30
229.006	2	1	0	24
235.004	2	1	0	18
241.002	2	1	0	48
248.016	2	1	0	-56
255.013	2	1	0	16
259.012	2	1	0	-44
264.01	2	1	0	34
268.008	2	1	0	8
272.007	2	1	0	-20
279.004	2	1	0	-38
284.002	2	1	0	-58
288.017	2	0	0	34
294.015	2	1	0	-60
299.013	2	1	0	-14
304.011	2	1	0	-46
309.009	2	1	0	26
313.008	2	1	0	-6
320.005	2	1	0	32
325.003	2	1	0	-12
329.002	2	1	0	40
334.017	2	1	0	-4
338.015	2	1	0	-36
343.013	2	1	0.588	-20
347.012	2	1	0	-30
351.01	2	1	0	8
356.008	2	1	0	-56
362.006	2	1	0	48
366.005	2	1	0	40
372.002	2	1	0	32
379.016	2	1	0	2
383.015	2	1	0	-12
389.012	2	1	0	59
395.01	2	1	0	-36
399.009	2	1	0	-38
404.007	2	1	0	26
408.005	2	1	0	10
412.004	2	1	0	-22
417.002	2	1	0	-58
424.016	2	1	0	57
428.014	2	1	0	-60
432.013	2	1	1.167	16
436.011	2	1	0	-20
440.01	2	1	0	-28
444.008	2	1	0.924	-44
448.007	2	1	0	-4
453.005	2	1	0	-14
460.002	2	1	0	42
466.017	2	1	0	24
473.014	2	1	0	-46
478.012	2	1	0	55
484.01	2	1	0	-6
488.008	2	1	0	16
493.006	2	1	0	18
497.005	2	1	0	-44
504.002	2	1	0	-30
508.017	2	1	0	34
512.016	2	1	0	40
517.014	2	1	0	-12
522.012	2	1	0	8
526.01	2	1	0	57
533.008	2	1	0	-44
540.005	2	1	0	-14
547.003	2	1	0	-4
553.017	2	1	0	-30
559.015	2	1	0	-20
565.012	2	1	0	48
570.01	2	1	0	2
575.009	2	1	0	-6
579.007	2	1	0	-36
583.005	2	1	0	-28
587.004	2	1	0	10
591.002	2	1	0	55
597.017	2	1	0	34
601.015	2	1	0	-38
608.013	2	1	0	16
612.011	2	1	0	42
618.009	2	0	0	40
622.007	2	1	0	-22
626.006	2	1	0	-56
633.003	2	1	0.863	-52
637.002	2	1	0	26
644.016	2	1	0	24
649.014	2	1	0	-58
656.011	2	1	0	59
662.009	2	1	0	-46
669.006	2	1	0	18
673.005	2	1	1.214	53
679.002	2	1	0	-60
684.017	2	1	0	32
