onset	duration	accuracy	response_time	image
12.016	2	0	0	55
16.015	2	1	0.651	-41
18.064	2	1	0.844	42
22.012	2	0	1.189	-44
28.01	2	1	0.754	-37
30.076	2	1	0.478	-38
34.008	2	1	0.739	40
36.057	2	1	0.72	-58
38.123	2	1	0.886	33
40.189	2	1	0.917	34
46.003	2	1	0.856	-36
50.002	2	1	1.306	-59
54.017	2	1	0.537	-25
60.015	2	1	0.725	26
66.012	2	1	1.501	-27
72.01	2	1	0.687	45
76.009	2	1	0.611	-46
78.074	2	1	0.543	48
80.14	2	1	0.526	-41
82.206	2	1	1.091	42
84.272	2	1	1.193	-43
86.338	2	1	0.57	33
88.404	2	1	0.493	34
92.003	2	1	0.703	-35
94.068	2	1	1.094	60
96.134	2	0	0.932	29
102.015	2	1	0.779	-30
104.081	2	1	0.754	32
110.012	2	1	0.662	-57
112.078	2	1	0.835	45
114.144	2	1	0.9	-46
118.009	2	1	0.731	47
120.075	2	1	0.663	-25
124.007	2	1	0.69	26
126.073	2	1	0.696	-28
130.005	2	1	0.766	56
134.003	2	1	1.109	-37
136.052	2	1	0.548	-38
138.118	2	1	0.899	39
144.016	2	1	1.322	29
148.015	2	1	0.628	-30
150.08	2	1	0.723	31
156.011	2	1	0.753	-59
158.077	2	1	0.694	45
160.143	2	1	0.578	-46
166.008	2	1	1.155	48
172.005	2	1	0.693	-41
174.071	2	1	0.604	42
180.002	2	0	1.672	-43
184.018	2	1	0.536	-57
188.016	2	0	0.97	-37
190.082	2	1	0.481	-38
192.148	2	1	0.893	39
194.214	2	1	0.476	-25
196.28	2	1	0.604	26
198.329	2	1	0.704	-27
202.011	2	1	0.566	56
208.008	2	1	0.859	33
214.006	2	1	0.612	34
220.004	2	1	0.71	-35
222.07	2	0	1.236	-58
226.002	2	1	0.792	29
228.068	2	1	0.581	-30
230.133	2	1	0.501	31
236.014	2	1	0.773	55
238.097	2	1	0.531	-25
240.18	2	1	0.477	26
244.011	2	1	0.51	-28
250.009	2	1	1.136	-41
256.007	2	1	0.66	42
260.005	2	1	0.918	-44
264.004	2	1	0.741	60
266.086	2	1	1.043	-37
270.002	2	1	0.578	-38
272.084	2	1	0.559	40
274.167	2	0	0.908	29
276.232	2	1	0.874	-30
278.315	2	1	0.657	32
284.013	2	1	1.14	45
286.096	2	1	0.597	-46
292.01	2	1	1.033	47
296.008	2	0	1.272	33
302.006	2	1	0.461	34
304.089	2	1	0.68	-36
