onset	duration	accuracy	response_time	image
12.01	2	0	0	29
18.007	2	1	0.675	-30
20.073	2	1	0.818	31
22.139	2	1	1.209	55
24.205	2	1	1.279	45
30.003	2	1	0.815	-46
36.017	2	1	0.576	47
38.083	2	1	0.751	-58
42.015	2	0	0.586	-25
48.013	2	0	0.541	26
52.011	2	1	1.152	-27
54.077	2	1	1.349	-56
60.008	2	1	0.674	29
64.007	2	1	0.557	-30
68.005	2	1	0.606	32
70.071	2	0	1.107	33
74.003	2	0	0.432	34
76.069	2	1	0.606	-36
78.135	2	1	0.715	-57
82.016	2	0	1.202	-37
88.014	2	1	0.755	-38
90.08	2	1	0.641	39
96.011	2	1	0.942	-41
98.077	2	1	0.694	42
102.009	2	1	0.618	-43
104.075	2	1	0.711	33
106.141	2	0	0.685	34
112.005	2	1	0.654	-35
116.004	2	1	0.662	60
118.069	2	0	0.759	45
124.017	2	1	0.649	-46
126.083	2	1	0.665	48
128.149	2	0	1.117	-25
130.215	2	0	0.795	26
132.281	2	1	0.524	-28
134.347	2	0	1.007	-37
136.412	2	1	0.781	-38
138.478	2	1	0.702	40
142.01	2	0	1.072	59
144.076	2	1	0.551	-41
148.008	2	1	0.93	42
150.074	2	1	0.771	-44
154.006	2	1	0.837	45
158.004	2	1	0.704	-46
164.002	2	1	0.578	48
166.068	2	1	0.711	60
168.134	2	1	0.703	-41
170.2	2	1	0.57	42
174.015	2	1	0.741	-44
176.081	2	1	0.553	59
182.012	2	0	1.047	33
186.01	2	0	0.744	34
188.076	2	1	0.847	-35
190.142	2	1	0.854	45
196.007	2	1	0.774	-46
200.005	2	1	0.878	47
202.071	2	1	1.052	29
204.153	2	1	0.641	-30
206.219	2	1	0.561	32
212.017	2	1	1.323	-25
218.015	2	0	0.604	26
222.013	2	1	1.308	-27
224.096	2	0	0.946	-57
230.01	2	0	0.816	-37
236.008	2	1	0.827	-38
238.074	2	1	0.658	40
242.006	2	1	0.619	-56
244.088	2	1	0.618	33
248.003	2	0	0.654	34
250.086	2	1	0.628	-36
256.017	2	1	0.659	55
262.015	2	1	0.746	-25
266.013	2	0	0.596	26
272.011	2	1	0.56	-28
274.094	2	1	0.637	-41
276.176	2	1	0.595	42
280.008	2	1	0.417	-43
286.006	2	0	0.596	-58
290.004	2	1	0.567	29
292.087	2	1	0.652	-30
294.169	2	1	0.705	31
296.252	2	1	0.757	-37
302.016	2	1	0.458	-38
304.099	2	1	0.823	39
