onset	duration	accuracy	response_time	image
12.007	2	1	0	-43
18.004	2	1	0	-52
22.003	2	1	0	23
29.017	2	1	0	50
36.014	2	1	0	-9
40.013	2	1	0	47
46.01	2	1	0	-19
51.008	2	1	0	1
55.007	2	1	0	31
62.004	2	1	0	-54
67.002	2	1	0	-3
74.016	2	1	0	-21
79.014	2	1	0	-35
86.012	2	1	0	-11
90.01	2	1	0	-41
94.009	2	1	0.697	13
99.007	2	1	0	39
103.005	2	1	0	15
108.003	2	1	0	45
113.001	2	1	0	13
119.016	2	0	0	-5
124.014	2	1	0	17
128.012	2	1	0	7
132.011	2	1	0	-37
136.009	2	1	0	-25
140.008	2	1	0	29
147.005	2	1	0	53
151.004	2	1	0	-27
156.018	2	1	0	33
162.016	2	1	0	51
167.014	2	1	0	-5
174.012	2	1	0	-49
178.01	2	1	0	-54
185.007	2	1	0	-41
190.006	2	1	0	-5
195.004	2	1	0	51
199.002	2	1	0	-52
206.016	2	1	0	7
210.015	2	1	0	-25
215.013	2	1	0	-35
221.01	2	1	0	50
225.009	2	1	0	17
229.007	2	1	0	47
235.005	2	1	0	-21
242.003	2	1	0	29
249.017	2	1	0	13
254.015	2	1	0	-19
258.013	2	1	0	31
263.011	2	1	0.793	-37
270.009	2	1	0	-11
274.007	2	1	0	53
278.006	2	1	0	-9
283.004	2	1	0	45
287.002	2	1	0	-27
293.017	2	1	0.561	29
299.014	2	1	0	-49
305.012	2	1	0	33
309.01	2	1	0	1
313.009	2	1	0.585	23
319.007	2	1	0	39
325.004	2	1	0	-43
332.002	2	1	0	-37
337.016	2	1	0	23
341.015	2	1	0	15
345.013	2	1	0	-3
351.011	2	1	0	-11
355.01	2	1	0	-43
359.008	2	1	0	1
364.006	2	1	0	53
369.004	2	1	0	-41
373.003	2	1	0	7
380.017	2	1	0	-35
384.015	2	1	0	-27
391.013	2	1	0	-19
398.01	2	1	0	-21
405.007	2	1	0	51
409.006	2	1	0.659	-19
416.003	2	1	0	13
421.001	2	1	0	-54
425.016	2	1	0	17
432.014	2	1	0.603	47
436.012	2	1	0	45
442.01	2	1	0	39
446.008	2	1	0	-9
450.007	2	1	0	-37
457.004	2	1	0	33
461.003	2	1	1.104	-43
465.018	2	1	0	47
472.015	2	1	0	-5
477.013	2	1	0	-25
481.012	2	1	0	31
485.01	2	1	0	15
491.008	2	1	0	-3
498.005	2	1	0	50
502.004	2	1	0	29
508.002	2	1	0	23
515.016	2	1	0	-52
520.014	2	1	0	-49
524.012	2	1	0	39
529.01	2	1	0	-5
533.009	2	1	0	-52
537.007	2	1	0	-21
543.005	2	1	0	33
549.003	2	1	0	13
555.017	2	1	0	-27
559.016	2	1	0	7
563.014	2	1	0	23
569.012	2	1	0	-49
576.009	2	1	0	-19
580.008	2	1	0	15
584.006	2	1	0	29
588.005	2	1	0	-11
594.002	2	1	0.647	-52
599.017	2	1	0	-25
603.016	2	1	0	-3
607.014	2	1	0	-37
613.012	2	1	0	51
619.01	2	1	0	1
625.007	2	1	0	17
630.005	2	1	0	-41
635.003	2	1	0	-35
641.018	2	1	0	50
647.016	2	1	0	45
653.013	2	1	0	31
657.012	2	1	0	-9
661.01	2	0	0	-54
668.007	2	1	0	53
672.006	2	1	0	-54
677.004	2	1	0	47
684.002	2	1	0	-43
