onset	duration	accuracy	response_time	image
12.014	2	0	0	13
18.012	2	1	0.573	-14
22.01	2	1	0.656	15
28.008	2	1	0.618	53
34.005	2	1	0.7	-21
38.004	2	1	0.765	-22
40.07	2	1	0.606	24
42.136	2	1	0.724	-52
46.017	2	1	0.843	-5
48.083	2	0	0.856	-6
54.014	2	1	0.898	8
56.08	2	1	0.699	50
60.012	2	1	0.741	-9
64.011	2	1	0.734	10
66.077	2	1	0.589	-12
72.008	2	1	0.617	17
78.005	2	0	0.663	18
80.071	2	1	0.642	-19
82.137	2	0	0.968	-51
84.203	2	0	0.609	-21
86.269	2	1	0.66	-22
88.335	2	1	0.588	23
90.401	2	1	0.634	1
92.467	2	0	0.64	2
98.014	2	1	0.749	-4
104.012	2	0	1.23	13
106.078	2	1	0.653	-14
110.01	2	1	0.603	16
112.076	2	0	1.032	49
118.007	2	1	0.834	-9
124.004	2	1	0.67	10
126.07	2	1	1.027	-11
132.002	2	1	0.673	1
134.067	2	0	0.59	2
140.015	2	1	0.979	-3
144.014	2	0	1.133	-54
150.011	2	1	0.664	17
152.077	2	0	0.748	18
154.143	2	1	0.668	-20
158.008	2	1	0.913	-5
160.074	2	0	0.706	-6
166.005	2	1	0.676	7
172.003	2	1	0.72	17
178.017	2	0	0.682	18
182.016	2	1	0.762	-19
184.082	2	0	0.959	-51
188.014	2	1	0.869	13
190.079	2	1	0.593	-14
192.145	2	1	0.618	16
194.211	2	0	1.128	53
196.277	2	1	0.671	-9
202.008	2	1	0.692	10
204.074	2	1	0.602	-11
206.14	2	0	0.752	-54
208.206	2	1	0.691	-5
210.272	2	0	0.787	-6
214.004	2	1	1.016	8
216.07	2	1	0.663	50
218.136	2	1	0.773	1
220.201	2	0	0.6	2
224.017	2	1	0.777	-4
226.082	2	0	1.175	-21
228.148	2	1	0.734	-22
234.013	2	1	0.574	23
238.011	2	0	0.664	49
240.094	2	1	0.839	-5
242.176	2	0	0.409	-6
246.008	2	1	0.612	7
250.007	2	1	0.53	-9
254.005	2	1	0.605	10
256.088	2	1	0.508	-12
260.003	2	0	1.168	-52
264.001	2	1	0.6	1
266.084	2	0	0.518	2
270.016	2	0	0.707	-3
272.098	2	1	1.041	-21
276.013	2	1	0.747	-22
282.011	2	1	0.848	24
288.009	2	1	0.635	17
290.075	2	0	0.671	18
294.007	2	1	0.7	-20
296.089	2	1	0.746	13
302.004	2	1	0.584	-14
304.086	2	1	0.811	15
