onset	duration	accuracy	response_time	image
12.018	2	1	0	-38
17.016	2	1	0	10
24.014	2	1	0.739	2
30.012	2	1	0	-57
36.009	2	1	0	42
40.008	2	1	0	55
44.006	2	0	0	18
48.005	2	1	0	-30
52.003	2	1	0	58
59.017	2	1	1.768	26
63.016	2	1	0	-6
70.013	2	1	0	40
74.011	2	1	0	34
78.01	2	1	0	18
83.008	2	1	0	2
90.005	2	1	0	-44
94.004	2	1	0	-22
99.019	2	1	0	-20
104.017	2	1	0	32
109.015	2	1	0	-4
116.012	2	1	0	-36
122.01	2	1	0	24
128.008	2	1	0	48
134.005	2	1	0	-28
140.003	2	1	0	8
144.018	2	1	0	-14
148.017	2	1	0	-59
155.014	2	1	0	16
159.013	2	1	0	60
166.01	2	1	0	-56
173.007	2	1	0	-12
178.005	2	1	0	26
182.004	2	1	0	-46
186.002	2	1	0	24
190.018	2	1	0	-4
196.015	2	1	0	10
203.013	2	1	0	48
207.011	2	1	0	42
211.01	2	1	0	-46
216.008	2	1	0	-28
222.005	2	1	0	-36
229.003	2	1	0	-14
234.017	2	1	0	-12
240.015	2	1	0	-20
244.014	2	1	0	26
250.011	2	1	0	8
254.01	2	1	0	58
258.008	2	1	0	40
264.006	2	1	0	-59
270.004	2	1	0	16
274.002	2	1	0	2
281.016	2	1	0	55
287.014	2	1	0	-57
294.011	2	1	0	60
301.009	2	1	0.85	42
308.006	2	1	0	34
312.005	2	1	0	-22
316.003	2	1	0	-38
320.002	2	1	0	32
327.016	2	1	0	-56
334.013	2	1	0	-30
338.011	2	1	0	18
344.009	2	1	0	-44
348.008	2	1	0.948	16
353.006	2	1	0	-6
358.004	2	1	0	34
365.018	2	1	0	-4
372.015	2	1	0	10
378.013	2	1	0.718	-4
382.011	2	1	0	-38
388.009	2	1	0	58
394.007	2	1	0	-30
401.004	2	1	0	-14
405.003	2	1	0	-56
410.017	2	1	0	48
415.015	2	1	0	16
419.014	2	1	0	-57
423.012	2	1	0	-28
428.011	2	1	0	8
433.009	2	1	0	-12
438.007	2	1	0	18
442.005	2	1	0	-44
449.003	2	1	0	24
453.018	2	1	0	26
459.015	2	1	0	55
466.013	2	1	0	-46
472.011	2	1	0	-59
478.008	2	1	0	2
482.007	2	1	0	-36
489.004	2	1	0	-22
493.003	2	1	0	-20
497.018	2	1	0	60
504.015	2	1	0	40
509.013	2	1	0	32
513.012	2	1	0	42
518.01	2	1	0	-6
522.008	2	1	0	-59
526.007	2	1	0	-44
530.005	2	1	0	8
537.002	2	1	0	-46
541.018	2	1	0	60
545.016	2	1	0.897	40
549.015	2	1	0	34
554.013	2	1	0	48
558.011	2	1	0	-38
565.008	2	1	0	-4
571.006	2	1	0	-56
576.004	2	1	0	58
581.003	2	0	0	-28
585.018	2	1	0	42
590.016	2	1	0	-12
595.014	2	1	0.628	50
599.012	2	1	0	-28
603.011	2	1	0	24
608.009	2	1	0	-6
612.007	2	1	0	-36
618.005	2	1	0	-22
624.003	2	1	0	2
629.018	2	1	0	26
633.016	2	1	0	18
637.015	2	1	0	10
642.013	2	1	0.717	-54
648.01	2	1	0	55
652.009	2	1	0	-14
656.007	2	1	0	40
660.006	2	1	0	-30
665.004	2	1	0	-57
671.002	2	1	0	32
677.016	2	1	0	16
681.014	2	1	0	-20
