onset	duration	accuracy	response_time	image
12.003	2	0	0	13
14.052	2	1	0.766	-14
16.118	2	1	0.525	16
20.017	2	0	1.22	52
26.014	2	1	0.62	1
28.08	2	0	0.585	2
32.012	2	1	1.149	-4
34.078	2	1	1.116	-5
38.01	2	1	0.985	-6
40.076	2	1	0.624	8
46.007	2	1	0.956	-49
50.005	2	1	0.918	13
56.003	2	1	0.67	-14
58.069	2	1	0.948	15
64.017	2	1	1.219	1
70.014	2	0	0.588	2
74.013	2	1	0.726	-3
76.079	2	1	1.074	17
78.128	2	1	0.684	18
80.194	2	1	0.69	-20
84.009	2	0	0.866	-53
86.075	2	0	0.862	-9
88.141	2	0	0.663	10
92.006	2	1	0.628	-12
94.072	2	0	0.851	-50
98.004	2	1	1.022	-21
100.07	2	1	0.646	-22
106.017	2	1	0.584	24
108.083	2	1	0.84	-5
114.014	2	1	0.659	-6
116.08	2	1	0.65	7
118.146	2	1	0.866	-9
120.195	2	0	0.825	10
124.01	2	1	0.546	-11
126.076	2	1	0.614	54
128.142	2	0	0.739	17
134.007	2	1	0.533	18
136.073	2	1	0.675	-19
140.004	2	1	0.373	51
146.002	2	1	0.625	-21
150.017	2	1	0.579	-22
156.015	2	1	0.757	23
162.013	2	1	0.703	-9
164.079	2	0	1.444	10
170.01	2	1	0.905	-12
172.076	2	0	0.534	-53
174.141	2	0	1.18	-21
178.007	2	1	0.652	-22
180.073	2	1	0.674	23
182.138	2	0	0.985	13
188.003	2	1	0.678	-14
192.001	2	1	0.875	15
196.016	2	0	1.138	17
202.014	2	1	0.322	18
206.013	2	1	0.661	-19
212.011	2	1	0.566	54
218.008	2	1	0.475	-9
220.074	2	0	0.583	10
226.005	2	1	0.652	-11
232.003	2	1	0.737	52
234.085	2	1	0.893	13
236.168	2	1	0.594	-14
240.017	2	1	0.588	16
246.014	2	1	0.483	-5
250.013	2	1	0.589	-6
252.079	2	1	0.709	8
254.161	2	0	1.403	51
258.01	2	0	1.657	17
260.092	2	1	0.616	18
264.007	2	1	0.794	-20
268.006	2	0	0.781	-50
270.088	2	1	0.712	1
272.171	2	0	0.75	2
274.253	2	1	0.733	-4
276.336	2	0	1.098	-49
280.001	2	1	1.139	-21
282.084	2	1	0.598	-22
284.166	2	1	0.63	24
286.232	2	1	0.562	-5
292.013	2	1	1.198	-6
294.096	2	1	0.642	7
296.179	2	1	0.552	1
302.01	2	0	0.586	2
304.092	2	1	1.022	-3
