onset	duration	accuracy	response_time	image
12.016	2	1	1.121	13
16.014	2	1	0.61	-14
18.08	2	1	0.721	15
22.012	2	1	1.205	-21
24.078	2	1	0.709	-22
28.01	2	1	0.609	23
30.076	2	1	0.841	50
36.007	2	1	1.509	17
40.005	2	0	0.749	18
42.055	2	1	0.614	-20
44.12	2	0	1.308	-52
46.186	2	1	1.257	-5
48.252	2	0	0.76	-6
52.017	2	1	0.655	7
54.083	2	1	0.793	-9
58.015	2	1	0.906	10
64.013	2	1	1.31	-12
68.011	2	1	0.878	54
72.01	2	1	0.697	1
78.008	2	0	0.533	2
80.073	2	1	0.73	-4
82.139	2	0	0.776	-51
88.004	2	1	1.358	-5
90.07	2	0	0.652	-6
94.002	2	1	0.744	8
100.016	2	1	1.228	13
102.082	2	1	0.562	-14
104.148	2	1	0.719	16
106.213	2	1	0.916	17
112.011	2	0	0.91	18
114.077	2	1	0.679	-19
116.143	2	0	0.97	-21
122.008	2	1	0.594	-22
126.006	2	1	0.797	24
132.004	2	1	0.833	49
134.07	2	1	0.662	-9
136.136	2	1	0.874	10
142.017	2	1	0.921	-11
146.015	2	1	1.045	-53
150.014	2	1	0.655	1
154.012	2	0	0.717	2
156.078	2	1	0.693	-3
158.144	2	1	0.691	1
162.009	2	0	0.552	2
164.075	2	1	0.745	-3
166.141	2	0	0.943	-51
170.006	2	1	0.763	17
174.004	2	0	0.678	18
176.07	2	1	0.715	-20
182.001	2	1	0.721	13
184.067	2	1	0.558	-14
190.015	2	1	0.62	16
192.081	2	1	0.594	-9
194.147	2	1	0.566	10
196.213	2	1	0.792	-11
198.279	2	0	0.772	-52
202.011	2	0	1.146	-21
208.008	2	1	0.77	-22
210.091	2	1	0.568	24
216.005	2	1	1.421	-5
218.088	2	0	0.82	-6
224.002	2	1	0.762	7
226.085	2	0	0.879	54
232.016	2	1	0.956	17
238.013	2	0	0.708	18
240.096	2	1	0.69	-19
246.01	2	1	0.681	49
248.093	2	1	0.652	-9
252.008	2	1	0.667	10
254.091	2	1	0.575	-12
256.173	2	1	0.717	13
260.005	2	1	0.486	-14
266.003	2	1	0.75	15
272.017	2	1	0.848	50
276.016	2	1	0.842	1
282.013	2	0	0.675	2
284.096	2	1	0.707	-4
286.179	2	1	0.856	-53
288.261	2	0	0.91	-21
290.344	2	1	0.937	-22
292.426	2	1	0.841	23
296.008	2	1	0.907	-5
298.091	2	0	0.608	-6
304.005	2	1	0.78	8
