onset	duration	accuracy	response_time	image
12.019	2	1	0	-5
19.016	2	1	0	29
25.014	2	1	0	-35
29.012	2	1	0.654	1
33.011	2	1	0	-43
38.009	2	1	0	-54
43.007	2	1	0	-27
47.005	2	1	0	-9
53.003	2	1	0	-25
57.018	2	1	0	51
62.016	2	1	0	-49
69.014	2	1	0	1
75.012	2	1	0	-11
79.01	2	1	0	-3
86.007	2	1	0	7
92.005	2	1	0	52
96.004	2	1	0	47
100.019	2	1	0	13
107.016	2	1	0.659	13
113.014	2	1	0	39
117.012	2	1	0	-21
123.01	2	1	0.833	-25
127.008	2	1	0	31
134.006	2	1	0	33
141.003	2	1	0	50
145.018	2	1	0	-41
151.016	2	1	0	17
158.013	2	1	0	15
163.011	2	1	0	-53
170.009	2	1	0	45
177.006	2	1	0	-37
181.005	2	1	0	-19
185.003	2	1	0	23
190.018	2	1	0	-49
194.016	2	1	0	-27
198.015	2	1	0	7
204.013	2	1	0.686	-37
208.011	2	1	0	-19
212.009	2	1	0	29
216.008	2	1	0	39
222.006	2	1	0	17
228.003	2	1	0	-9
232.002	2	1	0	-3
236.017	2	1	0	47
241.015	2	1	0	13
245.014	2	1	0	-11
249.012	2	1	0	33
253.011	2	1	0	-43
257.009	2	1	0	-5
264.006	2	1	0	-54
268.005	2	1	0	1
272.003	2	1	0	50
277.002	2	1	0	-25
284.016	2	1	0.668	7
288.014	2	1	0	-21
295.011	2	1	0	-41
302.009	2	1	0	-35
309.006	2	1	0	23
315.004	2	1	0	15
322.018	2	1	0	52
328.016	2	1	0	51
334.013	2	1	0	31
341.011	2	1	0	45
345.009	2	1	0	-53
349.008	2	1	0	-37
355.005	2	1	0	29
362.003	2	1	0	-5
366.018	2	1	0	-3
371.016	2	1	0.777	23
375.014	2	1	0	23
379.013	2	1	0	-41
384.011	2	1	0	-49
389.009	2	1	0	15
395.007	2	1	0	-25
401.005	2	1	0	-21
408.002	2	1	0	39
413.017	2	1	0	-54
417.015	2	1	1.549	31
421.014	2	1	0	31
427.011	2	1	0	47
431.01	2	1	0	1
435.008	2	1	0	13
440.006	2	1	0	-37
444.005	2	1	0	-27
451.002	2	1	0	45
457.017	2	1	0	33
463.014	2	1	0	-19
467.013	2	1	0	-11
471.011	2	1	0	52
476.009	2	1	0	17
481.007	2	1	0	-43
486.006	2	1	0	-9
492.003	2	1	0	-53
496.002	2	1	0	-35
500.017	2	1	0	51
506.015	2	1	1.066	47
513.012	2	1	0	7
517.011	2	1	0	50
524.008	2	1	0	-54
528.006	2	1	0	-9
534.004	2	1	0	17
539.002	2	1	0	-11
544.017	2	1	0	7
551.014	2	1	0.739	-49
558.012	2	1	0	31
562.01	2	1	0	-37
568.008	2	1	0	-27
573.006	2	1	0	-21
579.004	2	1	0	52
584.002	2	1	0	29
591.016	2	1	0.732	-54
597.013	2	1	0	-41
601.012	2	1	0	-53
607.01	2	1	0	-5
612.008	2	1	0	-49
616.006	2	1	0	-35
620.005	2	1	0	-43
625.003	2	1	0	23
632.017	2	1	0	39
636.015	2	1	0	33
640.014	2	1	0	13
645.012	2	1	0	-25
652.009	2	1	0	47
656.008	2	1	0	-19
660.006	2	1	0	1
665.004	2	1	0	15
669.003	2	1	0	-3
674.018	2	1	0	45
678.016	2	1	0	50
683.014	2	1	0	51
