onset	duration	accuracy	response_time	image
12.017	2	0	0	-56
14.083	2	0	0.422	-37
16.149	2	0	0.589	-38
22.014	2	1	0.797	39
24.079	2	1	0.668	29
26.145	2	1	0.706	-30
30.011	2	1	0.655	31
36.008	2	1	0.579	-41
38.074	2	1	0.57	42
40.14	2	1	0.56	-44
42.206	2	0	0.926	-59
44.272	2	1	0.634	45
46.338	2	1	0.57	-46
48.403	2	1	0.552	48
52.002	2	0	0.735	58
54.068	2	1	0.543	33
56.117	2	1	0.605	34
58.183	2	1	0.706	-35
60.249	2	1	0.705	60
62.315	2	0	0.649	29
66.013	2	1	0.612	-30
70.012	2	1	0.616	32
76.01	2	1	0.738	-41
78.076	2	1	0.59	42
80.141	2	1	0.589	-43
84.007	2	1	1.094	-57
86.073	2	1	0.554	45
90.004	2	1	0.719	-46
92.07	2	1	0.645	47
98.001	2	0	1.111	-25
100.067	2	1	0.558	26
102.116	2	1	0.597	-28
104.182	2	1	0.845	55
110.013	2	1	0.684	33
112.079	2	1	0.691	34
118.01	2	1	0.647	-36
120.076	2	0	0.518	-37
122.142	2	0	0.565	-38
126.007	2	1	0.603	40
128.073	2	1	0.666	-25
132.005	2	1	0.814	26
134.071	2	1	0.523	-27
140.002	2	0	0.793	-41
146.016	2	1	0.523	42
148.082	2	1	0.535	-43
154.013	2	1	0.607	45
160.011	2	1	0.72	-46
164.01	2	1	0.713	47
166.059	2	1	0.919	-37
170.007	2	0	0.706	-38
172.073	2	1	0.552	40
174.139	2	1	1.03	58
180.004	2	1	0.951	33
186.001	2	1	0.658	34
188.067	2	1	0.542	-36
194.015	2	1	1.037	-57
196.081	2	0	1.073	-25
198.147	2	1	0.599	26
200.213	2	1	0.575	-28
204.011	2	1	0.75	60
206.077	2	1	0.516	-37
208.143	2	0	0.522	-38
212.008	2	1	0.891	39
218.006	2	1	0.741	-59
224.004	2	1	0.67	29
226.086	2	1	0.604	-30
232.017	2	1	0.707	32
236.016	2	1	0.714	55
240.014	2	1	0.805	-41
242.097	2	1	1	42
246.012	2	1	0.671	-44
252.009	2	1	0.594	45
254.092	2	1	0.661	-46
260.006	2	1	0.714	48
264.005	2	1	0.644	-56
268.004	2	1	0.638	33
270.086	2	1	0.956	34
274.001	2	1	0.577	-35
278.016	2	0	0.617	-25
282.015	2	1	0.666	26
284.097	2	1	0.522	-27
290.012	2	1	0.565	29
296.01	2	1	0.807	-30
300.008	2	1	0.54	31
