onset	duration	accuracy	response_time	image
12.003	2	0	0	-37
18.017	2	0	0.543	-38
20.083	2	1	0.582	40
24.015	2	1	1.416	55
28.013	2	1	0.683	-41
30.079	2	1	0.643	42
34.011	2	1	0.548	-44
36.077	2	1	0.538	58
42.008	2	0	0.736	33
44.074	2	1	0.72	34
50.005	2	1	0.541	-36
54.003	2	0	0.71	-25
56.069	2	1	0.554	26
62.017	2	1	0.632	-27
66.016	2	1	0.561	45
68.081	2	1	0.561	-46
72.013	2	1	0.547	48
74.079	2	1	0.944	-57
78.011	2	0	0.58	-37
80.077	2	0	0.683	-38
82.143	2	1	0.593	39
88.007	2	1	0.875	-59
90.073	2	1	0.753	33
96.004	2	1	0.579	34
98.07	2	1	0.548	-35
100.136	2	1	0.643	60
104.001	2	0	0.833	29
106.067	2	1	0.678	-30
108.133	2	1	0.571	32
110.199	2	1	0.747	-25
116.013	2	1	0.708	26
118.079	2	1	0.546	-28
120.145	2	1	0.551	-56
124.01	2	1	0.51	45
126.076	2	1	0.739	-46
128.142	2	1	0.54	47
134.006	2	1	0.827	29
136.072	2	1	0.631	-30
138.138	2	1	0.552	31
144.003	2	1	0.741	-41
146.069	2	1	0.621	42
148.134	2	1	0.585	-43
150.2	2	1	0.591	58
154.016	2	0	0.771	33
156.081	2	1	0.663	34
160.013	2	1	0.668	-35
164.012	2	0	0.694	-25
170.009	2	1	0.679	26
172.075	2	1	0.565	-27
174.141	2	0	0.571	-37
180.006	2	0	0.597	-38
186.003	2	1	0.654	39
190.002	2	1	0.543	-59
196.016	2	1	0.616	29
198.082	2	1	0.839	-30
202.014	2	1	0.907	32
204.08	2	1	0.482	-56
206.146	2	1	0.517	45
208.212	2	1	0.7	-46
214.01	2	1	0.6	48
220.007	2	1	0.995	-41
226.005	2	1	0.578	42
230.003	2	1	0.574	-43
232.069	2	1	0.618	55
238.017	2	1	0.655	29
244.015	2	1	0.61	-30
246.097	2	1	0.51	31
250.012	2	1	1.003	60
252.095	2	1	0.53	-37
254.177	2	0	0.577	-38
258.009	2	1	0.583	40
260.092	2	1	0.579	-57
264.007	2	1	0.833	-41
266.09	2	1	0.614	42
270.005	2	1	0.683	-44
276.003	2	1	0.551	45
278.085	2	1	0.604	-46
282.017	2	1	0.496	47
284.099	2	1	0.78	-25
288.015	2	1	0.699	26
290.097	2	1	0.767	-28
296.012	2	1	0.591	33
298.094	2	1	0.667	34
304.009	2	1	0.592	-36
