onset	duration	accuracy	response_time	image
12.003	2	0	0	-9
18.017	2	1	1.015	10
20.083	2	1	0.641	-12
24.015	2	0	0.811	-21
26.081	2	1	0.593	-22
32.012	2	1	1.165	24
34.078	2	1	0.667	17
36.144	2	0	0.649	18
40.009	2	1	0.658	-20
46.007	2	1	1.397	-51
48.073	2	1	0.657	13
50.138	2	1	0.728	-14
56.003	2	1	0.657	16
60.001	2	1	0.785	-49
62.067	2	0	1.086	-9
66.016	2	1	0.771	10
68.082	2	1	0.682	-11
74.013	2	1	0.895	54
80.01	2	0	0	1
82.06	2	1	0.046	2
86.008	2	1	0.833	-3
92.006	2	0	0.997	-5
98.004	2	1	0.648	-6
100.07	2	1	0.662	7
102.135	2	1	0.892	-21
106.017	2	1	0.728	-22
112.015	2	1	0.693	23
114.081	2	0	0.618	1
116.147	2	1	0.712	2
120.012	2	1	0.615	-4
124.01	2	1	1.126	-50
128.009	2	1	0.899	13
132.007	2	1	0.595	-14
138.005	2	1	0.701	15
144.003	2	0	1.329	53
148.001	2	1	0.986	-5
150.067	2	1	0.617	-6
152.133	2	1	0.725	8
154.199	2	0	1.117	52
158.014	2	1	0.684	17
160.08	2	0	0.388	18
164.012	2	1	0.696	-19
170.01	2	0	0	1
172.059	2	1	0.088	2
178.007	2	1	0.796	-3
182.005	2	1	0.95	-51
184.071	2	0	1.019	-5
186.137	2	1	0.634	-6
190.002	2	1	0.602	8
196.016	2	1	1.587	-9
200.015	2	1	0.611	10
202.081	2	1	0.568	-11
204.147	2	1	0.663	13
206.213	2	1	0.536	-14
208.278	2	1	0.579	16
210.344	2	1	0.602	-49
212.41	2	1	0.615	1
214.476	2	1	0.733	2
220.007	2	1	0.972	-4
224.006	2	0	0.94	-21
226.072	2	1	0.669	-22
228.154	2	1	0.615	24
234.002	2	1	1.097	54
236.085	2	1	0.708	17
238.167	2	0	0.573	18
244.015	2	1	1.028	-19
248.013	2	1	1.238	-5
254.011	2	1	0.856	-6
258.01	2	1	0.635	7
260.092	2	1	0.613	-9
266.007	2	1	0.733	10
268.089	2	1	0.64	-12
270.172	2	1	1.118	52
272.254	2	0	1.843	-21
276.003	2	1	0.656	-22
278.085	2	1	0.638	23
280.168	2	0	0.841	53
286.016	2	1	1.539	13
290.014	2	1	0.614	-14
292.097	2	1	0.633	15
294.179	2	1	0.574	-50
296.262	2	1	0.595	17
298.344	2	0	0.682	18
304.009	2	1	0.971	-20
