onset	duration	accuracy	response_time	image
12.017	2	1	0	-5
16.016	2	1	0.658	-21
22.014	2	1	0	29
29.011	2	1	0	13
34.009	2	1	0	-35
38.007	2	1	0	-37
43.006	2	1	0	-43
47.004	2	1	0	-53
51.003	2	1	0	1
57.017	2	1	0	39
61.015	2	1	1.012	-9
67.013	2	1	0	15
72.011	2	1	0	-25
77.009	2	1	0	-50
84.007	2	1	0	-19
89.005	2	1	0	47
96.019	2	1	0	17
103.016	2	1	0	-11
107.015	2	1	0	23
111.013	2	1	0	33
115.012	2	1	0	54
120.01	2	1	0	-41
125.008	2	1	0	51
132.005	2	1	0	-3
136.004	2	1	0	-21
140.002	2	1	0	45
144.017	2	1	0	7
150.015	2	1	0	31
157.012	2	1	0	-27
161.011	2	1	0	-9
166.009	2	1	0	52
172.007	2	1	0	-49
176.005	2	1	0	13
183.002	2	1	0	-9
188.017	2	1	0	45
192.016	2	1	0	-43
196.014	2	1	0	-49
200.013	2	1	0	29
205.011	2	1	0	-19
211.008	2	0	0	45
216.007	2	1	0	-27
220.005	2	1	0	7
224.004	2	1	0	-3
229.002	2	1	0	51
233.017	2	1	0	33
238.015	2	1	0	39
244.013	2	1	0	-35
250.01	2	1	0	1
255.008	2	1	0	47
259.007	2	1	0	-37
264.005	2	1	0.943	33
270.003	2	1	0	-41
275.018	2	1	0	-53
282.015	2	1	0	23
287.013	2	1	0.702	-3
294.01	2	1	0	52
298.009	2	1	0	-11
302.007	2	1	0	-50
308.005	2	1	0	54
314.003	2	1	0	-25
318.001	2	1	0	-21
322.016	2	1	0	31
326.015	2	1	0	-5
333.012	2	1	0	17
339.01	2	1	0	15
345.008	2	1	0	-19
352.005	2	1	0	-37
357.003	2	1	0	54
364.017	2	1	0	45
368.016	2	1	0	-53
375.013	2	1	0.612	15
381.011	2	1	0	13
385.009	2	1	0	-43
392.006	2	1	0	23
399.004	2	1	0	29
403.002	2	1	0	17
410.016	2	1	0	-35
417.014	2	1	0	-50
424.011	2	1	0	-5
428.009	2	1	0	-11
432.008	2	1	0	15
436.006	2	1	0	52
443.004	2	1	0	-41
450.018	2	1	0	-21
456.016	2	1	0	1
463.013	2	1	0	47
467.011	2	1	0.688	-27
471.01	2	1	0	51
475.008	2	1	0	39
480.006	2	1	0	-25
484.005	2	1	0	-49
490.003	2	1	0	-9
494.018	2	1	0	31
498.016	2	1	0	7
503.014	2	1	0	33
508.013	2	1	0	-3
513.011	2	1	0	-27
519.008	2	1	0	33
523.007	2	1	0	-49
530.004	2	1	0	-50
535.002	2	1	0	-11
541.017	2	1	0	-53
545.015	2	1	0	39
552.012	2	1	0	-19
558.01	2	1	0	-27
562.009	2	1	0	1
566.007	2	1	0	-9
570.006	2	1	0	51
574.004	2	1	0	-21
579.002	2	1	1.151	39
583.017	2	1	0	7
587.016	2	1	0	47
593.014	2	1	0.7	51
597.012	2	1	0	-5
603.01	2	1	0	-41
610.007	2	1	0.652	54
614.006	2	1	0	52
618.004	2	1	0	29
622.003	2	1	0	15
626.018	2	1	0	23
632.015	2	1	0	13
637.014	2	1	0	-37
643.011	2	1	0	45
648.009	2	1	0	-25
654.007	2	1	0	-3
658.006	2	1	0	17
664.003	2	1	0	54
668.002	2	1	0	-43
675.016	2	1	0	-35
681.014	2	1	0	31
