onset	duration	accuracy	response_time	image
12.003	2	0	0	-21
14.052	2	0	0.887	-22
20.016	2	1	0.77	23
22.082	2	0	0.849	17
24.148	2	1	0.311	18
30.012	2	1	0.645	-20
36.01	2	0	1.257	13
42.008	2	1	0.705	-14
44.074	2	1	0.705	15
46.123	2	0	0.68	53
48.189	2	1	0.75	1
50.255	2	1	1.178	2
56.003	2	1	0.687	-4
62.017	2	1	0.715	-9
64.083	2	1	1.04	10
68.015	2	1	0.7	-12
72.013	2	1	0.829	-5
74.079	2	0	0.717	-6
76.145	2	1	0.745	8
80.01	2	1	0.673	-49
84.009	2	1	1.018	17
88.007	2	1	0.706	18
94.005	2	1	0.775	-19
96.071	2	1	1.322	50
98.137	2	1	0.636	-9
104.018	2	1	0.73	10
108.016	2	1	0.722	-11
114.014	2	1	1.918	-54
116.08	2	1	0.029	-21
118.146	2	0	0.184	-22
124.01	2	1	0.657	24
126.076	2	1	0.743	-52
132.007	2	1	0.686	13
136.006	2	1	0.669	-14
138.072	2	1	0.677	16
140.137	2	1	1.122	51
142.203	2	0	1.04	1
144.269	2	1	0.726	2
150.017	2	1	1.744	-3
152.083	2	0	0.672	-5
158.014	2	0	0.59	-6
160.08	2	1	0.996	7
166.011	2	1	1.231	1
168.077	2	1	0.703	2
172.009	2	1	0.714	-4
174.074	2	1	0.911	13
178.006	2	1	0.659	-14
180.072	2	1	0.707	16
184.004	2	1	1.254	-9
186.07	2	1	0.635	10
188.136	2	1	0.579	-12
192.018	2	1	0.594	1
194.1	2	1	0.614	2
198.015	2	1	0.594	-3
204.013	2	1	0.639	51
208.012	2	0	0.608	17
210.077	2	1	0.548	18
212.143	2	1	0.737	-20
214.209	2	0	0	-49
218.008	2	1	1.065	-9
224.006	2	1	0.635	10
226.088	2	1	0.625	-11
230.003	2	0	1.413	-5
236.018	2	0	0.711	-6
240.016	2	1	0.724	7
242.099	2	0	0.824	53
244.181	2	0	0.726	-21
246.264	2	1	0.681	-22
250.012	2	1	0.598	24
256.01	2	1	0.783	-54
258.093	2	1	0.646	13
264.007	2	1	0.661	-14
266.09	2	1	0.608	15
268.172	2	0	0.847	50
272.004	2	1	0.613	-5
274.087	2	0	0.597	-6
278.002	2	1	1.759	8
284.016	2	1	0.633	-52
286.099	2	1	0.929	17
290.014	2	1	0.683	18
292.096	2	1	0.914	-19
294.179	2	1	1.321	-21
296.261	2	1	0.653	-22
300.01	2	1	1.026	23
