onset	duration	accuracy	response_time	image
12.002	2	0	0	17
14.052	2	1	0.607	18
20.016	2	1	0.843	-19
22.082	2	1	0.833	-52
28.013	2	0	0	-21
34.011	2	1	0.783	-22
38.009	2	1	0.683	24
40.075	2	1	0.697	-9
42.141	2	1	0.884	10
44.207	2	1	0.723	-11
50.005	2	1	1.367	13
52.071	2	1	0.676	-14
56.002	2	1	0.857	15
62.017	2	1	0.506	-21
64.083	2	0	0	-22
68.014	2	1	0.82	23
70.08	2	0	0.907	53
72.146	2	1	0.911	-5
76.011	2	0	1.095	-6
78.077	2	1	0.829	8
80.143	2	1	1.124	-54
82.209	2	1	1.418	1
84.275	2	1	1.007	2
86.341	2	1	0.704	-3
88.407	2	1	0.861	51
92.005	2	1	0.767	-9
98.003	2	1	0.807	10
100.069	2	0	0.695	-12
106.017	2	1	1.795	-5
112.014	2	0	0.82	-6
114.08	2	1	0.722	7
118.012	2	0	1.24	13
120.078	2	1	1.373	-14
124.01	2	1	0.727	16
130.008	2	1	0.772	-49
132.074	2	1	0.809	1
138.005	2	1	0.542	2
140.07	2	1	1.621	-4
142.136	2	1	0.808	50
148.017	2	1	0.769	17
150.083	2	1	0.679	18
156.014	2	1	0.831	-20
158.08	2	1	0.82	17
160.146	2	1	0.751	18
164.011	2	1	0.846	-19
166.077	2	1	0.687	13
168.143	2	1	0.661	-14
174.008	2	1	0.826	15
178.006	2	1	0.765	-9
180.072	2	1	0.627	10
184.004	2	1	0.822	-11
186.053	2	1	0.83	1
192.017	2	0	0	2
196.016	2	1	0.633	-4
202.014	2	0	0.668	53
208.011	2	1	0.953	-21
210.077	2	1	0.781	-22
212.143	2	1	1.739	23
214.209	2	1	0.754	-49
216.275	2	1	0.726	17
218.341	2	1	1.062	18
222.006	2	1	0.669	-20
226.005	2	1	0.951	-54
228.087	2	1	1.685	-5
234.001	2	0	0.688	-6
236.084	2	1	0.648	7
240.016	2	1	1.155	51
244.014	2	1	0.725	-9
250.012	2	1	0.869	10
254.011	2	1	0.985	-12
256.093	2	1	0.78	-52
260.008	2	1	0.739	-21
266.006	2	1	0.78	-22
268.089	2	1	0.722	24
270.171	2	0	1.575	50
274.003	2	0	1.071	13
276.086	2	1	0.687	-14
282.017	2	1	0.803	16
284.099	2	1	0.655	-5
288.014	2	0	1.173	-6
290.097	2	1	0.656	8
294.012	2	0	1.271	1
296.095	2	1	0.635	2
300.01	2	1	0.658	-3
