onset	duration	accuracy	response_time	image
12.013	2	0	0	-21
14.079	2	0	0.683	-22
20.01	2	1	0.858	23
22.076	2	0	0.848	1
24.142	2	1	0.814	2
28.007	2	1	1.266	-4
30.073	2	0	0	-9
32.122	2	0	0.129	10
36.004	2	1	0.781	-11
40.002	2	1	0.906	-49
42.068	2	1	0.679	13
48.016	2	1	0.609	-14
52.014	2	1	0.694	16
56.013	2	0	0.95	54
58.079	2	1	0.973	17
62.011	2	0	0.744	18
64.076	2	1	0.832	-19
68.008	2	1	0.714	51
72.007	2	1	0.788	-21
76.005	2	0	0.695	-22
82.003	2	1	1.862	24
84.069	2	0	0.853	1
90.017	2	1	0.379	2
94.015	2	1	0.714	-3
96.081	2	0	0.824	-52
98.147	2	1	0.679	-5
100.213	2	0	0.733	-6
104.011	2	1	0.95	8
106.061	2	1	0.724	-50
110.009	2	0	0.811	-9
112.075	2	1	0.761	10
116.007	2	1	0.78	-12
118.073	2	1	0.689	13
120.138	2	1	0.775	-14
124.004	2	1	0.976	15
126.07	2	1	0.565	53
132.017	2	1	0.819	-5
138.015	2	0	0.65	-6
142.014	2	1	0.893	7
146.012	2	0	1.406	17
152.01	2	0	1.016	18
154.076	2	1	0.621	-20
158.007	2	1	0.683	-5
164.005	2	0	0.724	-6
166.071	2	1	0.698	7
168.137	2	0	0.976	54
170.186	2	1	1.544	17
174.001	2	0	0.817	18
176.067	2	1	0.8	-19
182.015	2	0	0.978	-52
186.014	2	1	1.477	-21
188.079	2	0	0.9	-22
190.145	2	1	1.264	23
192.211	2	1	0.689	53
198.009	2	1	1.25	13
200.075	2	1	0.656	-14
202.141	2	1	1.092	15
208.005	2	1	1.519	-9
210.071	2	1	0.571	10
216.002	2	1	0.888	-11
222.016	2	1	1.372	1
228.014	2	1	0.523	2
230.097	2	1	0.752	-3
232.163	2	1	0.753	-50
238.01	2	1	0.849	17
244.008	2	0	1.242	18
246.091	2	1	0.479	-20
248.173	2	1	0.751	-5
250.256	2	0	0.771	-6
252.338	2	1	0.89	8
258.003	2	1	0.913	51
262.001	2	1	0.992	-9
264.084	2	1	0.705	10
270.015	2	1	0.922	-12
272.098	2	1	1.049	-49
274.18	2	0	1.622	-21
278.012	2	0	0.704	-22
280.095	2	1	0.853	24
282.177	2	1	1.336	13
288.008	2	1	0.652	-14
290.091	2	1	0.712	16
296.005	2	0	0.839	1
298.088	2	1	0.499	2
300.154	2	1	0.911	-4
