onset	duration	accuracy	response_time	image
12.007	2	0	0	-51
18.005	2	1	0.758	17
20.071	2	1	0.587	18
22.137	2	1	0.529	-19
24.203	2	1	0.888	-9
30.017	2	1	0.648	10
34.016	2	1	0.521	-11
38.014	2	1	1.574	-21
44.012	2	0	0.488	-22
48.01	2	1	0.649	24
50.076	2	0	0.576	1
54.008	2	0	1.041	2
56.074	2	1	1.113	-4
58.14	2	1	0.831	53
62.005	2	1	0.839	-5
64.071	2	0	0.659	-6
68.003	2	1	0.783	7
74.017	2	1	0.641	-49
76.066	2	1	1.152	-9
78.132	2	1	0.709	10
82.014	2	1	0.587	-12
84.08	2	1	0.698	13
86.146	2	1	0.712	-14
90.011	2	1	0.591	15
96.009	2	0	0.792	17
102.007	2	1	0.605	18
104.073	2	1	0.747	-20
106.138	2	1	1.144	50
110.004	2	1	0.743	-5
116.001	2	0	0.864	-6
120.017	2	1	0.995	8
122.082	2	1	0.783	-52
126.014	2	1	1.301	1
132.012	2	0	0.735	2
134.078	2	0	0.661	-3
136.144	2	0	1.473	54
138.21	2	1	0.825	13
140.275	2	1	0.967	-14
144.007	2	1	0.739	16
148.006	2	1	0.797	-21
150.072	2	0	0.554	-22
154.003	2	1	0.902	23
156.069	2	0	0.491	53
162.017	2	1	0.753	-21
168.015	2	0	1.492	-22
170.081	2	1	0.792	24
172.147	2	1	0.593	-5
178.011	2	0	0.607	-6
180.077	2	1	0.814	8
184.009	2	1	0.793	13
186.075	2	1	0.511	-14
192.006	2	1	0.646	15
196.004	2	1	1.59	50
198.07	2	1	0.747	-21
200.136	2	0	0.673	-22
202.202	2	0	0.52	23
208.016	2	0	1.545	17
210.099	2	1	0.688	18
214.014	2	1	0.836	-19
220.012	2	1	0.936	-52
222.094	2	1	0.629	1
226.01	2	0	0.999	2
228.092	2	1	0.656	-4
230.175	2	1	0.812	54
236.006	2	1	0.835	-9
238.088	2	1	0.635	10
240.171	2	1	0.686	-12
246.002	2	0	1.106	-51
248.068	2	0	0.76	13
250.15	2	1	0.774	-14
256.015	2	1	0.788	16
260.013	2	1	0.655	-49
262.096	2	1	0.749	-5
264.178	2	0	0.713	-6
266.261	2	1	1.092	7
268.343	2	1	0.731	-9
274.008	2	1	0.659	10
276.091	2	1	1.546	-11
282.005	2	1	0.727	17
288.003	2	1	0.377	18
292.001	2	1	0.81	-20
294.084	2	1	0.688	1
300.015	2	0	0.683	2
302.097	2	0	0.746	-3
