onset	duration	accuracy	response_time	image
12.009	2	1	0	16
18.007	2	1	0	60
24.005	2	1	0	-6
29.003	2	1	0	-57
33.018	2	1	0	-4
37.016	2	1	0	26
41.015	2	1	0	-44
45.013	2	1	0	-30
51.011	2	1	0	-12
57.009	2	1	0	-14
61.007	2	1	0	58
65.006	2	1	0	-46
69.004	2	1	0	-20
74.002	2	1	0	34
79.017	2	1	0	59
83.016	2	1	0	-56
89.013	2	1	0	32
95.011	2	1	0	2
100.009	2	1	0	42
104.008	2	1	0	18
108.006	2	1	0	10
112.005	2	1	0	-55
119.019	2	1	0	24
124.017	2	1	1.17	-22
131.014	2	1	0	48
138.011	2	1	0	40
144.009	2	1	0	-28
150.007	2	1	0	-38
157.004	2	1	0	-22
161.003	2	1	0	8
165.018	2	1	0.858	-14
171.015	2	1	0	-36
175.014	2	1	0	16
181.012	2	1	0	-46
186.01	2	1	0	-22
190.008	2	1	0	-14
196.006	2	1	0	-30
200.005	2	1	0	2
207.002	2	1	0	32
211.017	2	1	0	-56
215.015	2	1	0	-4
222.013	2	1	0	-28
229.01	2	1	0	40
234.008	2	1	0	48
238.007	2	1	0	-36
242.005	2	1	0	8
247.003	2	1	0	42
251.002	2	1	0	-55
258.016	2	1	0	-6
262.014	2	1	0	58
266.013	2	1	0	10
270.011	2	1	0	60
275.009	2	1	0	-38
279.008	2	1	1.105	-46
286.005	2	1	0	-57
293.003	2	1	0	26
300.017	2	1	0	18
307.014	2	1	0.765	-38
312.012	2	1	0	24
316.011	2	1	0	59
321.009	2	1	0	34
325.007	2	1	0	-44
330.005	2	1	0.853	-4
335.003	2	1	0	-20
342.017	2	1	0	-12
346.016	2	1	0	-12
353.013	2	1	0	48
359.011	2	1	0	-30
364.009	2	1	0	8
371.006	2	1	0	-44
375.005	2	1	0.901	-20
379.003	2	1	0	10
386.017	2	1	0	34
390.016	2	1	1.089	-28
394.014	2	1	0	-20
401.012	2	1	0	60
406.01	2	1	0	-46
413.007	2	1	0	40
418.005	2	1	0	-14
422.004	2	1	0	-56
426.002	2	1	0	-55
430.017	2	1	0	18
436.015	2	1	0	-36
440.014	2	1	0	2
447.011	2	1	0	-38
452.009	2	1	0	-28
458.007	2	1	0	16
465.004	2	1	0	59
472.018	2	1	0	32
476.016	2	1	0	-4
480.015	2	1	1.076	-44
486.013	2	1	0	58
492.01	2	1	0	42
496.009	2	1	0	-6
502.007	2	1	0	24
507.005	2	1	0	26
511.003	2	1	0	-57
516.001	2	1	0	-22
522.016	2	1	0	-22
528.013	2	1	0	26
535.011	2	1	0	-30
541.009	2	1	0	16
547.006	2	1	0	-44
554.004	2	1	0	18
561.018	2	0	0	-51
566.016	2	1	0	34
572.013	2	1	0	-38
578.011	2	1	0	58
583.009	2	1	0	48
588.007	2	1	0	-20
593.005	2	1	0	-4
600.003	2	1	0	-56
606.017	2	1	0	-55
612.015	2	1	0	42
617.013	2	1	0	10
621.012	2	1	0	2
625.01	2	1	0	40
632.007	2	1	0	60
637.005	2	1	0	24
641.004	2	1	0	-46
647.002	2	1	0	-12
651.017	2	1	0.907	52
655.015	2	1	0	32
659.014	2	1	0	-6
663.012	2	1	0	-14
667.011	2	1	0	-57
671.009	2	1	0	59
675.008	2	1	0	-36
680.006	2	1	0	-28
684.004	2	1	0	8
