onset	duration	accuracy	response_time	image
12.007	2	0	0	-5
16.006	2	1	0.758	-6
22.003	2	1	0.782	8
24.069	2	1	1.422	-21
28.018	2	1	0.634	-22
30.084	2	1	0.968	23
32.15	2	0	1.268	49
34.215	2	0	0	17
38.014	2	1	0.803	18
44.012	2	1	0.685	-19
46.061	2	1	0.78	52
48.127	2	1	0.675	1
52.009	2	1	0.56	2
54.075	2	1	0.633	-3
60.006	2	1	0.66	-50
66.003	2	1	0.584	13
70.002	2	1	0.631	-14
76.016	2	1	0.916	15
82.014	2	1	0.646	-5
84.08	2	1	0.787	-6
90.011	2	1	0.897	7
92.077	2	1	1.103	1
98.008	2	1	0.402	2
100.074	2	1	0.607	-4
104.006	2	0	1.7	-9
110.003	2	1	0.809	10
112.069	2	1	0.703	-12
118.017	2	1	1.04	-51
122.015	2	1	0.365	13
124.081	2	1	0.953	-14
130.013	2	1	1.102	16
134.011	2	1	1.391	-53
140.009	2	1	0.664	17
142.075	2	1	0.894	18
148.006	2	1	0.726	-20
152.004	2	1	0.797	54
154.07	2	0	0.836	-21
160.018	2	1	0.681	-22
162.084	2	1	0.945	24
164.15	2	1	1.597	-9
166.215	2	1	0.626	10
168.281	2	1	0.672	-11
174.012	2	0	0.845	-21
180.01	2	1	0.801	-22
182.076	2	1	0.696	24
184.142	2	1	1.355	-9
190.006	2	1	0.668	10
194.005	2	1	0.775	-12
196.071	2	1	1.123	1
202.002	2	1	0.778	2
204.068	2	1	0.64	-4
208.016	2	1	0.626	13
210.082	2	1	0.978	-14
212.148	2	1	1.238	16
218.012	2	1	0.821	-5
220.078	2	1	0.635	-6
222.144	2	1	0.554	7
224.21	2	1	0.721	52
226.276	2	1	0.592	-9
228.358	2	1	0.582	10
232.007	2	1	0.652	-11
236.006	2	1	0.63	49
240.004	2	0	0.701	13
244.003	2	1	1.063	-14
246.085	2	1	0.74	15
250.017	2	1	0.697	-51
252.099	2	1	1.189	17
254.182	2	1	0.694	18
256.248	2	1	1.202	-20
262.012	2	1	1.109	-50
264.078	2	0	0.612	-21
268.01	2	1	0.594	-22
270.093	2	1	0.725	23
272.175	2	1	0.707	-53
274.258	2	1	1.018	-5
278.006	2	1	0.605	-6
280.089	2	1	0.562	8
286.003	2	1	0.822	1
290.002	2	1	0.656	2
292.084	2	1	0.592	-3
294.15	2	1	1.267	54
296.233	2	1	1.354	17
300.015	2	1	1.275	18
302.097	2	1	0.65	-19
