onset	duration	accuracy	response_time	image
12.012	2	0	0	-5
16.01	2	0	0.569	-6
18.076	2	1	0.879	8
22.008	2	0	0.787	52
28.006	2	1	1.397	-9
30.072	2	1	0.794	10
34.003	2	1	0.686	-12
36.069	2	1	0.669	1
38.135	2	0	0.906	2
40.201	2	1	0.803	-3
46.015	2	1	0.779	-50
50.014	2	1	0.547	17
54.012	2	0	0.624	18
60.01	2	0	1.431	-20
66.008	2	1	0.667	13
72.006	2	1	0.621	-14
76.004	2	1	0.71	15
78.07	2	1	0.702	-51
80.136	2	1	0.643	-5
82.202	2	0	0.807	-6
84.268	2	1	1.024	7
86.333	2	1	0.814	-9
88.399	2	1	0.709	10
92.015	2	1	1.173	-11
94.08	2	1	0.584	17
96.146	2	0	0.666	18
102.011	2	1	1.023	-19
104.077	2	0	1.174	-21
110.008	2	1	0.674	-22
112.074	2	1	0.987	24
114.14	2	1	1.013	49
118.005	2	0	1.351	13
120.071	2	1	1.011	-14
124.003	2	1	0.593	16
126.068	2	1	0.734	-54
130.017	2	1	0.616	1
134.015	2	0	1.082	2
136.081	2	1	0.696	-4
138.147	2	1	0.582	53
144.012	2	1	0.624	-21
148.01	2	1	0.665	-22
150.076	2	1	0.599	23
156.007	2	1	0.644	-50
158.073	2	0	1.059	-9
160.139	2	1	1.128	10
166.003	2	1	0.613	-12
172.018	2	1	0.863	-5
174.084	2	0	0.608	-6
180.015	2	1	0.812	7
184.013	2	1	0.686	17
188.011	2	0	0.577	18
190.077	2	0	1.318	-20
192.143	2	1	0.61	13
194.209	2	1	0.763	-14
196.258	2	1	0.642	16
198.324	2	1	0.788	-5
202.006	2	0	1.043	-6
208.004	2	1	1.232	8
214.002	2	1	0.807	-21
220.016	2	1	0.546	-22
222.099	2	1	0.75	24
226.014	2	1	0.716	-54
228.096	2	0	1.035	-9
230.179	2	1	0.727	10
236.01	2	1	0.77	-11
238.093	2	1	1.351	52
240.175	2	1	0.675	1
244.007	2	0	0.771	2
250.005	2	1	0.926	-4
256.002	2	1	0.616	53
260.018	2	1	0.76	-21
264.016	2	1	0.556	-22
266.099	2	1	0.656	23
270.014	2	1	0.844	49
272.096	2	1	0.732	17
274.179	2	0	0.59	18
276.245	2	1	0.903	-19
278.327	2	0	0.955	-51
284.008	2	1	0.761	1
286.091	2	0	0.695	2
292.005	2	1	0.94	-3
296.004	2	1	0.559	13
302.002	2	1	0.665	-14
304.084	2	1	0.583	15
