onset	duration	accuracy	response_time	image
12.009	2	0	0	-21
14.058	2	1	0.338	-22
16.124	2	1	0.671	23
18.19	2	1	1.157	13
20.256	2	1	0.714	-14
26.003	2	1	0.71	16
28.069	2	0	1.63	17
30.135	2	1	0.699	18
36.016	2	1	0.579	-20
40.015	2	1	0.644	54
46.012	2	1	0.996	-21
52.01	2	1	0.36	-22
54.076	2	1	0.853	24
60.007	2	1	0.915	-50
66.005	2	1	0.75	13
68.071	2	1	0.444	-14
74.002	2	1	0.642	15
78.017	2	1	0.658	-53
82.015	2	0	1.074	-5
86.014	2	1	0.628	-6
88.08	2	1	0.868	7
94.011	2	0	0.768	52
96.077	2	1	0.83	1
98.143	2	1	0.683	2
104.007	2	1	0.667	-4
108.006	2	1	1.198	-9
110.072	2	1	0.988	10
112.137	2	1	0.698	-12
114.203	2	1	1.225	17
116.269	2	1	0.565	18
122.017	2	1	0.44	-19
124.083	2	1	0.801	1
126.149	2	1	0.67	2
132.013	2	1	1.247	-3
138.011	2	1	1.062	51
144.009	2	1	1.352	-5
146.074	2	1	0.648	-6
148.14	2	1	0.798	8
150.206	2	1	0.955	-49
152.272	2	1	1.042	-9
158.003	2	1	0.744	10
160.069	2	1	0.637	-11
162.135	2	0	1.322	-50
164.201	2	0	1.434	-21
170.015	2	1	0.481	-22
174.014	2	1	0.892	24
178.012	2	1	1.692	-5
182.011	2	1	0.646	-6
188.008	2	1	0.866	7
192.007	2	1	1.132	-9
194.073	2	1	0.649	10
198.005	2	1	0.6	-12
200.071	2	1	1.746	-21
202.137	2	1	0.754	-22
206.002	2	1	0.738	23
210.017	2	1	1.017	1
212.083	2	1	0.665	2
216.015	2	1	0.77	-3
218.081	2	1	0.93	17
220.146	2	1	0.44	18
224.012	2	1	0.534	-20
228.01	2	1	0.705	54
230.093	2	1	1.38	13
232.175	2	1	0.709	-14
236.007	2	1	0.708	16
238.09	2	1	0.84	-49
240.172	2	1	0.813	-9
246.003	2	1	0.816	10
250.002	2	1	0.36	-11
256.016	2	0	0.668	-5
258.099	2	1	0.665	-6
264.013	2	1	0.454	8
266.096	2	1	0.989	-53
268.178	2	1	0.664	13
270.261	2	1	0.374	-14
274.009	2	1	0.489	15
276.075	2	0	1.28	51
280.007	2	0	1.163	17
282.09	2	1	0.68	18
286.005	2	1	0.749	-19
292.003	2	1	1.302	52
294.085	2	1	1.293	1
296.168	2	1	0.786	2
300.016	2	1	1.123	-4
