onset	duration	accuracy	response_time	image
12.005	2	0	0	59
16.004	2	1	0.592	-37
18.07	2	0	0.731	-38
24.017	2	1	1.233	39
26.083	2	1	0.662	45
28.132	2	1	0.548	-46
34.014	2	1	0.644	47
36.079	2	1	1.236	-41
38.145	2	1	1.128	42
40.211	2	1	1.678	-43
46.009	2	1	1.441	-56
48.075	2	1	1.185	-25
52.007	2	1	0.717	26
54.073	2	1	0.635	-28
60.004	2	1	0.654	29
62.07	2	1	0.707	-30
68.017	2	1	0.922	31
70.083	2	1	1.337	-58
76.014	2	1	0.699	33
80.013	2	1	1.582	34
82.079	2	1	0.562	-36
84.145	2	1	0.609	60
90.009	2	1	1.097	45
92.075	2	1	0.646	-46
94.141	2	1	0.815	48
98.006	2	1	1.229	-25
104.004	2	1	0.726	26
106.053	2	1	1.06	-27
108.119	2	1	1.301	57
112.017	2	1	0.977	29
118.015	2	1	0.65	-30
120.081	2	1	1.026	32
122.147	2	1	1.705	33
124.213	2	1	1.445	34
126.279	2	1	0.556	-35
128.345	2	1	0.771	-55
134.009	2	1	0.875	-37
136.075	2	0	0.426	-38
140.007	2	1	1.052	40
142.073	2	1	0.675	-41
148.004	2	1	1.087	42
152.002	2	1	0.657	-44
158.017	2	1	1.184	-55
164.014	2	1	0.733	33
168.013	2	1	1.376	34
172.011	2	1	0.665	-36
174.077	2	1	1.254	-58
178.009	2	1	0.699	-41
180.075	2	1	0.649	42
186.006	2	1	0.668	-43
190.004	2	0	0.533	-25
196.002	2	1	0.712	26
198.051	2	1	0.629	-27
204.016	2	1	0.89	-37
206.082	2	0	0.352	-38
208.148	2	1	0.99	39
210.213	2	1	1.222	59
216.011	2	1	0.767	-41
220.01	2	1	1.048	42
224.008	2	1	0.644	-44
230.006	2	1	0.588	45
232.072	2	1	0.603	-46
236.004	2	1	0.928	47
240.002	2	1	0.831	-25
246.016	2	1	0.681	26
248.099	2	1	0.679	-28
254.014	2	1	0.75	29
260.011	2	1	0.824	-30
262.094	2	1	1.109	32
266.009	2	1	1.292	60
268.091	2	0	1.662	33
270.174	2	1	0.691	34
272.257	2	1	0.666	-35
274.339	2	0	1.255	-56
278.004	2	1	1.128	45
282.003	2	1	1.383	-46
284.085	2	1	0.613	48
288.017	2	1	0.834	29
290.1	2	1	0.581	-30
294.015	2	1	0.741	31
298.013	2	1	0.679	57
300.096	2	1	0.555	-37
302.179	2	0	0.322	-38
304.261	2	1	0.877	40
