onset	duration	accuracy	response_time	image
12.016	2	0	0	-37
14.065	2	1	0.299	-38
18.014	2	1	0.331	39
24.012	2	1	0.462	-41
26.077	2	1	0.429	42
32.009	2	1	0.411	-44
34.074	2	0	0.4	-25
38.006	2	1	0.292	26
44.004	2	1	0.4	-27
46.07	2	1	0.612	33
50.002	2	1	0.336	34
52.068	2	1	0.456	-35
54.133	2	1	0.428	58
60.015	2	1	0.541	29
64.013	2	1	0.527	-30
66.079	2	1	0.428	31
70.011	2	0	0.544	55
72.077	2	1	0.342	45
78.008	2	1	0.651	-46
82.006	2	1	0.547	48
84.072	2	1	0.476	-56
90.003	2	1	0.598	-41
96.018	2	1	0.465	42
98.083	2	1	0.488	-43
102.015	2	1	0.388	60
104.081	2	1	0.529	-37
106.147	2	0	0.398	-38
110.012	2	1	0.493	40
114.011	2	1	0.474	-57
118.009	2	1	0.506	45
120.075	2	1	0.415	-46
122.141	2	1	0.431	47
124.207	2	1	0.477	-25
128.005	2	1	0.412	26
132.004	2	1	0.485	-28
134.07	2	1	0.555	29
136.136	2	1	0.419	-30
138.185	2	1	0.529	32
144.016	2	1	0.476	-59
146.082	2	1	0.416	33
148.148	2	1	0.225	34
150.214	2	1	0.379	-36
152.28	2	0	1.068	-25
156.011	2	1	0.286	26
162.009	2	1	0.305	-27
166.008	2	1	0.418	58
170.006	2	1	0.532	29
174.005	2	1	0.479	-30
176.07	2	1	0.498	32
178.136	2	1	0.512	-41
184.018	2	1	0.495	42
188.016	2	1	0.475	-44
194.014	2	1	0.39	55
198.012	2	1	0.509	45
200.078	2	1	0.523	-46
206.009	2	1	0.442	48
208.075	2	1	0.44	-37
214.006	2	1	0.293	-38
216.072	2	1	0.426	39
222.003	2	0	0.374	29
228.018	2	1	0.312	-30
234.015	2	1	0.547	31
238.014	2	1	0.531	33
240.096	2	1	0.362	34
242.179	2	1	0.545	-36
248.01	2	1	0.775	-25
250.093	2	1	0.406	26
252.175	2	1	0.341	-28
254.258	2	1	0.688	-56
260.005	2	1	0.349	45
264.004	2	1	0.477	-46
266.086	2	1	0.42	47
268.169	2	1	0.568	-57
270.251	2	0	0.383	-41
276.016	2	1	0.793	42
278.098	2	1	0.599	-43
280.181	2	1	0.519	60
284.013	2	0	0.468	33
286.095	2	1	0.453	34
288.178	2	1	0.538	-35
294.009	2	0	0.786	-59
296.092	2	1	0.431	-37
298.174	2	1	0.477	-38
304.005	2	1	0.516	40
