onset	duration	accuracy	response_time	image
12.007	2	0	0	-21
18.004	2	0	0.597	-22
20.07	2	1	0.596	24
26.001	2	0	1.251	51
32.016	2	1	0.852	13
36.014	2	1	0.627	-14
38.08	2	1	0.641	15
42.012	2	0	0.656	1
44.078	2	1	0.615	2
50.009	2	1	0.64	-3
52.075	2	1	0.664	54
54.141	2	1	0.783	-9
56.206	2	1	0.646	10
58.272	2	1	0.756	-11
60.338	2	0	1.104	-49
62.404	2	1	0.783	17
64.47	2	0	0.747	18
70.001	2	1	1.545	-19
76.016	2	0	1.833	-5
78.081	2	0	0.026	-6
82.013	2	1	0.775	7
88.011	2	1	0.679	-21
90.06	2	0	0.934	-22
92.126	2	1	1.109	23
96.008	2	1	1.066	-53
98.074	2	0	0.832	-9
104.005	2	1	0.902	10
106.071	2	1	0.564	-12
110.003	2	1	0.792	52
112.069	2	0	1.469	1
116.017	2	1	0.737	2
122.015	2	1	1.318	-4
126.013	2	1	1.277	-50
128.079	2	0	0.667	-5
134.01	2	0	0.921	-6
138.009	2	1	0.722	8
144.006	2	1	0.829	17
148.005	2	1	0.901	18
154.003	2	1	0.568	-20
156.052	2	1	0.696	13
158.118	2	1	0.821	-14
160.184	2	1	0.634	16
162.249	2	0	0.737	1
166.015	2	1	0.629	2
168.081	2	1	0.579	-4
174.012	2	1	0.685	54
180.009	2	1	0.448	-5
182.075	2	0	0.326	-6
184.141	2	1	0.791	7
188.006	2	1	0.869	-49
190.072	2	0	0.532	-21
192.138	2	0	1.022	-22
196.003	2	1	0.694	23
200.002	2	1	1.152	52
202.068	2	1	0.79	-9
208.016	2	1	1.355	10
212.014	2	1	0.589	-12
214.08	2	0	1.089	-50
216.146	2	1	1.335	1
218.212	2	1	0.637	2
220.294	2	1	0.643	-3
222.377	2	1	0.786	13
226.009	2	1	0.704	-14
232.006	2	1	0.797	15
234.089	2	0	1.202	17
238.004	2	0	1.007	18
240.087	2	1	1.05	-20
244.002	2	0	1.161	-9
246.084	2	1	0.84	10
250.016	2	1	0.924	-11
254.015	2	1	1.195	-5
260.012	2	0	0.501	-6
262.095	2	1	0.733	8
264.178	2	1	0.88	17
266.26	2	0	0.663	18
268.343	2	1	0.765	-19
270.425	2	0	0.69	51
276.006	2	1	0.715	13
278.089	2	1	0.658	-14
284.003	2	1	0.75	16
286.086	2	1	0.621	-53
292.017	2	1	0.577	-21
298.015	2	0	1.067	-22
302.013	2	1	0.967	24
