onset	duration	accuracy	response_time	image
12.004	2	0	0	-41
14.053	2	1	0.46	42
18.002	2	1	0.608	-43
20.067	2	1	0.502	56
24.016	2	1	0.626	33
30.014	2	1	0.532	34
32.079	2	1	0.563	-36
36.011	2	0	0.685	-25
42.009	2	1	0.594	26
44.075	2	1	0.601	-28
46.141	2	0	0.608	-59
52.005	2	1	0.588	-41
54.071	2	1	0.493	42
60.002	2	1	0.577	-44
64.017	2	0	0.687	-55
66.083	2	1	0.606	29
72.014	2	1	0.573	-30
78.012	2	1	0.551	31
80.078	2	1	0.979	45
82.144	2	1	0.761	-46
84.21	2	1	0.592	48
86.276	2	0	0.861	58
90.007	2	1	0.835	33
96.005	2	1	0.404	34
98.071	2	1	0.565	-35
102.003	2	1	0.951	60
108.017	2	1	0.592	-37
112.016	2	1	0.594	-38
114.082	2	1	0.593	39
116.148	2	1	1.071	-57
118.213	2	1	0.587	29
124.011	2	1	0.488	-30
128.01	2	1	0.577	32
130.076	2	0	0.976	45
134.007	2	1	0.715	-46
136.073	2	1	0.507	47
142.004	2	1	0.542	-37
144.07	2	1	0.675	-38
146.136	2	1	0.513	40
148.202	2	1	0.616	-25
150.268	2	1	0.549	26
156.016	2	1	0.553	-27
158.082	2	0	0.471	-57
162.013	2	1	1.278	29
164.079	2	1	0.53	-30
168.011	2	1	0.536	31
170.077	2	0	0.534	45
172.143	2	1	0.602	-46
178.007	2	1	0.571	47
182.006	2	1	0.501	-37
186.004	2	1	0.452	-38
192.002	2	1	0.544	40
196.017	2	1	0.641	33
198.083	2	1	0.976	34
200.149	2	1	0.581	-35
206.013	2	1	0.716	56
208.079	2	1	0.522	-41
212.011	2	1	0.519	42
218.009	2	1	0.523	-44
224.007	2	1	0.571	58
228.005	2	1	0.685	-25
230.088	2	1	0.651	26
234.003	2	1	0.449	-28
236.069	2	1	0.542	29
240.017	2	1	0.539	-30
242.1	2	1	0.543	32
246.015	2	1	0.515	-37
252.013	2	1	0.7	-38
254.095	2	1	0.565	39
260.01	2	1	0.472	-25
264.008	2	1	0.547	26
266.091	2	1	0.455	-27
268.173	2	1	0.765	60
274.004	2	1	0.646	-41
276.087	2	1	0.532	42
278.17	2	1	0.472	-43
280.252	2	0	0.52	-55
282.335	2	1	0.917	45
288.016	2	1	0.563	-46
294.013	2	1	0.563	48
296.096	2	1	0.737	-59
300.011	2	1	0.543	33
302.094	2	1	0.629	34
304.176	2	1	0.531	-36
