onset	duration	accuracy	response_time	image
12.004	2	1	0	-55
16.002	2	1	0	-14
21.017	2	1	0	59
26.015	2	1	0	18
32.013	2	1	0	-36
38.011	2	1	0	-30
45.008	2	1	0	-28
50.006	2	1	0	-38
55.004	2	1	0	10
62.018	2	1	0	-22
67.016	2	1	0	-4
73.014	2	1	0	48
78.012	2	1	0	32
85.01	2	1	0	-44
92.007	2	1	0.716	-6
98.005	2	1	0	34
105.019	2	1	0	16
110.017	2	1	0.649	10
117.014	2	1	0	-6
123.012	2	1	0	56
127.01	2	1	0	-57
131.009	2	1	0.738	-30
138.006	2	1	0	-46
144.004	2	1	0	40
149.019	2	1	0	-20
153.017	2	1	0	8
157.016	2	1	0	2
161.014	2	1	0	58
167.012	2	1	0	-12
171.01	2	1	0	26
175.009	2	1	0	24
179.007	2	1	0	42
183.006	2	1	0	-60
190.003	2	1	0	-38
194.002	2	1	0	58
199.016	2	1	0	2
206.014	2	1	0	-14
211.012	2	1	0	-57
215.01	2	1	0	-4
219.009	2	1	0	26
223.007	2	1	0	-22
227.006	2	1	0	-36
232.004	2	1	0	-30
236.002	2	1	0	56
240.017	2	1	0	10
247.015	2	1	0	-6
251.013	2	1	0	16
257.011	2	1	0	-12
261.009	2	1	0	-28
268.007	2	1	0	48
272.005	2	1	0	34
277.003	2	1	0.673	34
281.002	2	1	0	32
285.017	2	1	0	18
290.015	2	1	0	40
294.014	2	1	0	24
298.012	2	1	0	-44
304.01	2	1	0	-46
310.007	2	1	0	59
315.006	2	1	0	-20
321.003	2	1	0	-60
328.017	2	1	0	-55
332.016	2	1	0	42
336.014	2	1	0.662	-12
343.012	2	1	0	8
347.01	2	1	0	-60
351.009	2	1	0	-28
355.007	2	1	0	16
360.005	2	1	0	-30
364.004	2	1	0.637	-20
368.002	2	1	0	48
374.017	2	1	0	2
380.014	2	1	0	40
386.012	2	1	0	56
393.009	2	1	0	42
397.008	2	1	0	-20
402.006	2	1	0.622	-36
406.004	2	1	0	59
410.003	2	1	0	58
416.017	2	1	0	32
423.015	2	1	0	-57
427.013	2	1	0	18
434.01	2	1	0	-12
441.008	2	1	0	-14
446.006	2	1	0	10
453.003	2	1	0	24
457.002	2	1	0	-55
463.016	2	1	0	-22
468.014	2	1	0	-6
474.012	2	1	0	-44
479.01	2	1	0	26
484.008	2	1	0	-46
488.007	2	1	0	-4
493.005	2	1	0	-38
500.002	2	1	0	-36
505.017	2	1	0	8
509.015	2	1	0	34
516.013	2	1	0	58
520.011	2	1	0	18
526.009	2	1	0	-55
532.007	2	1	0	56
538.004	2	1	0	59
545.002	2	1	0	-28
549.017	2	1	0	-6
554.015	2	1	0	-44
558.013	2	1	0	-4
562.012	2	1	0	-14
569.009	2	1	0	32
573.008	2	1	0	-22
580.005	2	1	0	-60
586.003	2	1	0	40
590.018	2	1	0	42
596.016	2	1	0	26
600.014	2	1	0.694	-44
606.012	2	1	0	-30
613.009	2	1	0	-12
618.007	2	1	0	8
622.006	2	1	0	16
626.004	2	1	0	10
633.002	2	1	0.816	50
637.017	2	1	0	-36
644.014	2	1	0	-38
649.012	2	1	0	2
655.01	2	1	0	24
659.008	2	1	0	-57
664.007	2	1	0	48
668.005	2	1	0.703	-49
672.003	2	1	0	34
676.002	2	1	0	-46
682.016	2	1	0	-20
