onset	duration	accuracy	response_time	image
12.016	2	0	0	45
18.013	2	1	0.821	-46
22.012	2	1	0.664	47
28.01	2	0	1.385	29
34.007	2	1	0.717	-30
36.073	2	1	0.626	32
42.004	2	1	0.799	-41
48.002	2	1	0.953	42
52.017	2	1	0.921	-44
54.083	2	1	0.721	58
60.014	2	1	1.149	33
62.08	2	0	0.546	34
64.146	2	1	0.897	-36
68.011	2	1	0.702	56
72.01	2	1	0.643	-37
74.076	2	0	0.728	-38
76.141	2	1	0.773	39
78.207	2	1	0.677	-60
80.273	2	0	0.595	-25
82.339	2	1	0.721	26
88.004	2	1	0.75	-27
90.069	2	1	0.692	33
94.001	2	0	0.632	34
96.067	2	1	1.423	-35
100.016	2	0	1.029	-41
102.082	2	1	1.448	42
106.013	2	1	0.828	-43
108.079	2	0	1.468	-55
110.145	2	0	0	-37
116.01	2	0	1.007	-38
118.075	2	1	0.737	40
120.141	2	1	0.668	-57
122.207	2	1	1.01	29
128.005	2	0	0	-30
130.054	2	0	0.165	31
132.12	2	1	1.106	-25
134.186	2	1	0.633	26
136.252	2	1	0.583	-28
142.016	2	1	0.876	59
148.014	2	0	1.124	45
154.012	2	0	1.696	-46
156.078	2	0	1.462	48
162.009	2	1	0.947	-60
168.007	2	1	0.822	33
170.072	2	0	1.105	34
174.004	2	1	0.783	-36
180.002	2	0	1.019	-37
182.068	2	0	0.6	-38
184.134	2	1	0.723	39
190.015	2	1	1.197	45
192.081	2	1	0.617	-46
194.147	2	1	0.569	47
200.011	2	1	1.024	59
202.077	2	0	0.878	29
206.009	2	1	1.257	-30
210.007	2	1	0.586	31
214.006	2	0	1.317	58
216.072	2	1	0.877	-37
222.003	2	0	0.616	-38
224.069	2	1	0.656	40
230.016	2	1	0.876	-41
234.015	2	1	1.229	42
236.097	2	1	0.874	-43
240.013	2	1	0.997	56
242.095	2	0	1.818	29
246.01	2	1	0.665	-30
248.093	2	1	0.687	32
250.159	2	1	0.765	-55
252.241	2	1	0.776	33
254.324	2	0	0.752	34
258.006	2	0	1.523	-35
260.088	2	0	0	-25
264.004	2	1	0.752	26
268.002	2	1	0.722	-27
272.017	2	0	0.834	-41
276.016	2	1	0.595	42
278.098	2	1	0.553	-44
280.181	2	1	0.83	45
286.012	2	1	1.041	-46
292.009	2	0	1.624	48
294.092	2	1	0.717	-57
298.007	2	0	0.923	-25
302.006	2	1	0.67	26
304.088	2	1	0.841	-28
