onset	duration	accuracy	response_time	image
12.003	2	0	0	49
16.002	2	1	0.623	17
18.068	2	0	0.582	18
24.015	2	1	0.505	-20
30.013	2	1	0.652	13
34.012	2	1	0.565	-14
40.009	2	1	0.544	15
42.075	2	1	0.525	-51
44.141	2	1	0.453	1
48.006	2	0	0.57	2
50.072	2	1	0.675	-3
54.004	2	0	0.925	-9
56.07	2	1	0.547	10
58.136	2	1	0.572	-11
64.017	2	0	0.523	-21
66.083	2	1	0.417	-22
68.149	2	1	0.575	24
72.014	2	1	0.653	-52
74.08	2	1	0.58	-5
78.011	2	0	0.517	-6
84.009	2	1	0.672	7
90.007	2	1	0.562	1
96.005	2	0	0.534	2
98.071	2	1	0.556	-4
102.002	2	1	0.558	53
104.068	2	1	0.589	-9
108.017	2	1	0.593	10
110.083	2	1	0.662	-12
112.132	2	1	0.487	50
116.014	2	1	0.451	-5
118.08	2	0	0.682	-6
124.011	2	1	0.67	8
126.06	2	0	0.885	-54
132.008	2	1	0.667	17
134.074	2	0	0.722	18
140.005	2	1	1.095	-19
146.002	2	1	0.713	13
148.068	2	1	0.494	-14
154.016	2	1	0.516	16
156.082	2	1	0.474	-21
160.014	2	1	0.574	-22
162.08	2	1	0.475	23
164.129	2	1	0.442	-52
170.01	2	1	0.559	17
172.076	2	0	0.477	18
176.008	2	1	0.54	-20
182.005	2	1	0.652	1
188.003	2	0	0.929	2
190.069	2	1	0.588	-4
196.017	2	0	0.584	-54
202.014	2	1	0.724	13
206.013	2	1	0.558	-14
208.079	2	1	0.637	15
210.145	2	1	0.618	53
212.211	2	1	0.734	-21
216.009	2	1	0.777	-22
222.007	2	1	0.628	23
224.073	2	1	0.792	-9
228.005	2	1	0.575	10
234.002	2	1	0.609	-12
238.017	2	1	0.88	17
240.083	2	0	0.593	18
244.015	2	1	0.514	-19
246.081	2	1	0.674	1
250.013	2	0	0.54	2
252.095	2	1	1.035	-3
254.178	2	1	0.568	50
256.261	2	1	0.598	-21
258.343	2	1	0.517	-22
264.008	2	1	0.652	24
266.09	2	1	0.601	-5
270.005	2	0	0.59	-6
272.088	2	1	0.682	7
276.003	2	0	0.72	-51
278.086	2	0	0.501	13
280.168	2	1	0.689	-14
282.251	2	1	0.559	16
284.333	2	0	0.541	49
288.015	2	1	0.634	-9
290.098	2	1	0.545	10
296.012	2	1	0.535	-11
300.011	2	1	0.566	-5
302.076	2	0	0.519	-6
304.159	2	1	0.458	8
