onset	duration	accuracy	response_time	image
12.013	2	0	0	-56
14.062	2	1	0.98	-37
16.128	2	1	0.811	-38
22.009	2	1	0.611	39
26.007	2	1	0.585	-25
28.073	2	1	0.704	26
34.004	2	1	0.789	-28
38.003	2	0	1.001	-41
44.017	2	1	0.593	42
46.083	2	1	0.607	-44
50.015	2	0	0.858	-58
56.013	2	1	0.895	-37
58.078	2	1	0.596	-38
62.01	2	1	0.512	40
66.009	2	1	1.235	60
70.007	2	1	0.563	29
76.005	2	1	0.671	-30
82.003	2	1	0.721	31
84.069	2	0	1.165	-59
88.017	2	1	0.929	45
90.083	2	1	0.536	-46
96.014	2	1	1.323	47
102.012	2	1	1.302	55
104.078	2	1	1.078	-41
106.127	2	1	0.594	42
108.193	2	1	0.546	-43
110.242	2	0	0.687	33
112.308	2	1	0.624	34
118.006	2	1	0.651	-36
124.003	2	1	0.854	57
126.069	2	1	0.589	-25
128.119	2	1	1.341	26
130.184	2	1	0.994	-27
132.25	2	1	0.498	29
134.316	2	1	0.615	-30
140.014	2	1	0.782	32
144.013	2	1	0.893	45
146.078	2	1	0.638	-46
148.144	2	1	0.785	48
152.01	2	0	0.704	33
154.075	2	0	0.846	34
158.007	2	0	0	-35
160.056	2	0	0.081	-56
166.004	2	1	0.919	45
168.07	2	1	0.604	-46
170.136	2	0	0	47
172.185	2	1	1.395	55
176.017	2	1	0.697	29
182.015	2	0	0	-30
186.013	2	0	0	31
188.062	2	0	1.803	60
194.01	2	1	0.975	-41
200.008	2	1	0.562	42
202.074	2	1	0.593	-44
208.005	2	0	0.572	-58
212.003	2	0	0.598	33
216.002	2	1	0.623	34
218.068	2	1	0.549	-36
222.016	2	1	0.563	-25
224.082	2	1	0.512	26
226.148	2	1	0.581	-27
232.012	2	1	0.58	57
236.011	2	1	0.816	-37
238.094	2	1	0.62	-38
240.176	2	1	0.569	39
242.259	2	1	1.063	-59
246.007	2	0	0.715	33
248.09	2	1	0.615	34
254.004	2	1	0.717	-35
260.002	2	1	0.671	45
264.017	2	1	0.601	-46
266.1	2	1	0.552	48
268.182	2	1	0.702	29
270.265	2	1	0.562	-30
274.013	2	1	0.781	32
276.096	2	1	0.689	-37
282.01	2	1	0.599	-38
286.009	2	1	0.57	40
288.091	2	1	0.519	-25
290.174	2	1	0.51	26
294.006	2	1	0.462	-28
296.088	2	0	0.482	-41
298.171	2	1	0.654	42
304.002	2	1	0.584	-43
