onset	duration	accuracy	response_time	image
12.017	2	0	0	-5
18.015	2	0	0.835	-6
20.081	2	1	0.787	7
22.147	2	1	0.609	-52
26.012	2	0	0.709	-21
30.01	2	1	0.67	-22
32.076	2	1	0.765	24
38.007	2	1	0.937	13
40.073	2	1	0.568	-14
42.139	2	1	0.729	15
44.205	2	0	1.046	54
46.271	2	1	0.699	-9
50.003	2	1	0.791	10
56.017	2	1	0.784	-12
60.016	2	1	0.819	51
66.013	2	1	1.011	-21
68.079	2	1	0.756	-22
70.145	2	1	0.755	23
76.01	2	0	0.906	1
80.008	2	1	0.668	2
82.074	2	1	0.842	-4
88.005	2	1	0.725	-49
94.003	2	1	0.825	17
100.017	2	1	1	18
102.083	2	1	0.662	-20
106.015	2	1	0.725	-50
108.081	2	1	1.17	-9
110.147	2	1	0.657	10
116.011	2	1	0.561	-11
118.077	2	1	0.764	53
124.008	2	1	0.739	13
130.006	2	1	0.895	-14
132.072	2	1	1.188	16
138.003	2	0	0.751	1
140.069	2	1	1.591	2
142.134	2	1	0.723	-3
144.2	2	1	0.921	17
148.016	2	1	0.985	18
150.082	2	1	0.682	-19
152.147	2	0	0.478	-5
154.213	2	0	0.908	-6
156.279	2	1	0.747	8
160.011	2	1	0.784	-50
164.009	2	1	0.801	1
168.008	2	1	0.841	2
174.006	2	1	0.74	-4
178.004	2	0	0.935	-21
180.07	2	1	0.811	-22
186.018	2	1	0.712	23
190.016	2	0	1.153	13
196.014	2	1	0.821	-14
200.013	2	1	0.631	16
202.078	2	1	0.717	-5
208.009	2	0	0.659	-6
212.008	2	1	0.649	7
218.006	2	0	0.775	54
220.072	2	1	1.027	17
226.003	2	1	0.906	18
228.085	2	1	0.855	-20
230.168	2	0	0.793	-21
234.016	2	1	0.628	-22
240.014	2	1	0.644	24
244.012	2	1	0.575	1
246.095	2	1	0.78	2
252.01	2	1	0.594	-3
258.007	2	1	0.882	53
260.09	2	1	0.648	-5
262.172	2	0	0.669	-6
266.004	2	1	0.861	8
268.087	2	1	0.611	-52
270.169	2	0	1.304	-9
274.018	2	1	1.849	10
276.1	2	1	0.838	-12
278.183	2	0	0.994	-49
282.015	2	1	0.707	13
284.097	2	1	0.696	-14
288.012	2	1	0.798	15
290.095	2	0	1.677	51
292.178	2	0	1.752	17
296.009	2	1	1.011	18
298.092	2	1	0.808	-19
300.175	2	0	1.269	-9
302.257	2	1	1.282	10
304.34	2	1	1.304	-11
