onset	duration	accuracy	response_time	image
12.003	2	1	0.703	29
18.017	2	1	0.72	-30
22.016	2	1	0.669	31
24.082	2	1	0.611	-41
28.014	2	1	0.606	42
34.011	2	1	0.678	-44
38.01	2	1	0.611	33
44.008	2	0	0.66	34
46.073	2	1	0.706	-36
48.139	2	0	0.967	-56
52.004	2	1	0.709	29
56.003	2	1	0.616	-30
60.001	2	1	0.794	32
62.067	2	0	0.735	59
64.133	2	0	1.548	45
66.199	2	1	0.738	-46
70.014	2	1	0.669	48
72.08	2	1	0.65	-55
76.012	2	1	0.605	33
82.01	2	0	0.633	34
84.076	2	1	0.654	-35
86.141	2	1	0.685	-37
88.207	2	1	0.628	-38
94.005	2	1	0.607	40
96.071	2	1	0.597	-58
100.003	2	0	1.249	-25
102.069	2	1	0.798	26
104.135	2	1	0.613	-27
106.201	2	1	0.994	57
110.016	2	1	0.61	-41
114.014	2	1	0.612	42
116.08	2	1	0.964	-43
118.146	2	1	0.706	60
122.011	2	1	0.591	-37
128.009	2	1	0.619	-38
132.007	2	1	0.675	39
136.006	2	1	0.66	-25
138.072	2	1	0.618	26
142.004	2	1	0.696	-28
144.07	2	1	1.021	45
150.017	2	1	0.627	-46
154.016	2	1	0.627	47
156.082	2	1	0.592	-58
160.014	2	1	0.853	45
166.011	2	1	0.575	-46
168.077	2	1	0.62	48
170.126	2	1	0.796	-55
172.192	2	1	0.546	33
178.007	2	0	0.531	34
180.073	2	1	0.596	-35
182.138	2	0	0.874	-56
188.003	2	1	0.593	-37
190.069	2	1	0.63	-38
196.016	2	1	0.563	39
202.014	2	1	0.675	-25
208.012	2	1	0.726	26
210.078	2	1	0.581	-27
212.127	2	1	0.708	29
216.009	2	1	0.611	-30
222.007	2	1	0.605	31
228.004	2	0	1.23	60
230.07	2	1	0.718	-41
236.001	2	1	0.778	42
238.084	2	1	0.607	-44
244.015	2	0	1.334	-37
246.098	2	1	0.496	-38
248.18	2	1	0.549	40
254.011	2	1	1.385	57
258.01	2	1	0.706	29
264.007	2	1	0.658	-30
266.09	2	1	0.651	32
268.172	2	1	0.68	-41
270.238	2	1	0.606	42
272.321	2	1	0.788	-43
274.403	2	1	0.663	-25
280.001	2	1	0.713	26
282.084	2	1	0.502	-28
288.015	2	1	0.835	45
290.097	2	1	0.675	-46
292.18	2	1	0.574	47
294.263	2	1	1.267	59
298.011	2	1	0.721	33
300.094	2	0	0.622	34
302.176	2	1	0.819	-36
