onset	duration	accuracy	response_time	image
12.014	2	0	0	-25
18.011	2	1	0.679	26
22.01	2	1	0.52	-27
26.008	2	1	0.555	45
28.074	2	1	0.527	-46
32.006	2	1	0.668	47
36.005	2	1	0.82	29
38.071	2	1	0.556	-30
40.136	2	1	0.728	31
46.018	2	1	0.607	-55
48.083	2	0	1.216	-25
50.133	2	1	0.709	26
54.014	2	1	0.626	-28
56.08	2	0	1.244	-56
58.146	2	1	0.546	-37
60.212	2	0	0.542	-38
64.011	2	1	1.11	39
68.009	2	0	1.208	60
70.075	2	0	0.479	45
74.007	2	1	0.65	-46
76.073	2	1	0.641	48
82.004	2	1	0.608	-41
88.002	2	1	0.96	42
90.067	2	1	0.621	-43
92.133	2	0	1.26	-58
98.014	2	1	0.685	-37
100.064	2	0	0.483	-38
102.13	2	1	0.561	40
104.195	2	1	0.816	59
106.245	2	1	0.725	33
108.311	2	1	0.62	34
114.008	2	1	0.617	-35
116.074	2	1	0.631	-41
120.006	2	1	0.717	42
122.072	2	1	0.851	-44
124.138	2	1	0.608	29
126.204	2	1	0.797	-30
132.002	2	1	0.807	32
134.067	2	1	0.918	57
136.133	2	0	1.015	33
138.199	2	1	0.988	34
142.014	2	1	0.914	-36
144.08	2	1	1.674	33
146.13	2	1	1.759	34
152.011	2	1	1.073	-35
154.076	2	0	0	-25
156.126	2	0	0.165	26
162.007	2	1	0.587	-27
166.005	2	1	0.604	29
168.071	2	1	0.595	-30
174.002	2	1	0.631	32
176.068	2	1	0.688	45
178.134	2	1	0.627	-46
184.015	2	1	0.917	48
186.081	2	1	0.697	60
192.012	2	1	0.998	-37
198.01	2	0	0.506	-38
200.076	2	1	0.695	40
204.008	2	1	0.674	-55
210.005	2	1	1.878	-25
214.004	2	1	0.577	26
216.07	2	1	0.588	-28
220.002	2	1	0.672	-41
222.084	2	1	0.615	42
228.015	2	1	0.651	-44
230.098	2	1	0.601	59
236.012	2	1	0.8	-37
238.095	2	0	0.764	-38
240.177	2	1	1.611	39
246.008	2	1	0.628	-56
250.007	2	1	0.61	45
256.005	2	1	0.624	-46
260.003	2	1	0.688	47
262.086	2	1	0.628	-58
266.017	2	1	0.65	29
268.1	2	1	0.798	-30
272.015	2	1	0.642	31
276.014	2	1	0.572	-41
282.011	2	1	0.8	42
284.077	2	1	0.671	-43
290.008	2	1	0.77	57
294.007	2	1	1.33	33
296.089	2	1	1.25	34
300.005	2	1	1.334	-36
