onset	duration	accuracy	response_time	image
12.014	2	0	0	59
14.063	2	1	0.668	-25
16.129	2	1	0.561	26
20.011	2	1	0.728	-28
22.077	2	0	0.92	-37
24.142	2	1	0.885	-38
26.192	2	1	0.66	40
30.007	2	1	0.82	58
32.073	2	1	0.801	-41
36.005	2	0	1.327	42
42.002	2	1	0.862	-43
46.018	2	1	0.689	29
48.083	2	1	0.584	-30
54.014	2	1	0.81	32
58.013	2	1	1.567	45
62.011	2	1	0.894	-46
64.077	2	1	0.678	48
68.009	2	1	0.786	-56
70.075	2	1	0.591	33
74.007	2	0	0.987	34
80.005	2	1	0.75	-36
84.003	2	1	1.169	-55
90.018	2	1	1.049	29
92.083	2	1	0.544	-30
96.015	2	0	1.333	31
98.081	2	1	0.802	-57
104.012	2	1	1.191	-25
110.01	2	1	0.809	26
114.008	2	1	0.939	-27
120.006	2	1	0.614	45
126.004	2	1	1.28	-46
128.07	2	1	0.885	47
130.136	2	1	0.74	33
136.017	2	1	1.499	34
138.083	2	1	0.761	-35
144.014	2	0	1.35	-37
146.08	2	1	1.105	-38
148.145	2	1	1.704	39
150.211	2	1	1.237	60
154.01	2	1	1.168	-41
156.076	2	1	0.944	42
162.007	2	1	1.021	-44
168.005	2	0	0.879	-25
170.07	2	1	1.268	26
174.002	2	1	0.746	-28
176.068	2	1	0.837	45
178.134	2	1	0.748	-46
182.016	2	1	1.852	47
184.082	2	1	0.904	-37
190.013	2	0	1.262	-38
196.011	2	1	0.67	40
198.076	2	1	0.637	-55
200.142	2	0	0.924	-41
206.007	2	0	1.037	42
208.073	2	1	0.795	-44
210.122	2	1	0.639	29
214.004	2	1	0.799	-30
216.07	2	1	0.638	32
220.002	2	1	0.856	59
222.067	2	0	1.359	33
224.133	2	0	1.252	34
226.199	2	1	1.124	-36
232.014	2	0	1.006	-41
234.096	2	0	1.257	42
236.179	2	1	1.137	-43
242.01	2	0	1.175	60
244.092	2	0	0	45
250.007	2	1	1.595	-46
254.005	2	1	0.787	48
258.004	2	1	1.519	-57
260.086	2	0	0.661	-37
262.169	2	1	0.834	-38
268.017	2	1	0.897	39
270.099	2	1	0.735	-56
272.182	2	1	0.845	-25
274.264	2	1	0.56	26
276.347	2	1	0.814	-27
278.429	2	1	0.638	29
282.011	2	1	0.887	-30
286.01	2	1	0.769	31
292.007	2	1	0.931	58
296.006	2	0	1.547	33
298.089	2	0	0.97	34
300.171	2	1	0.702	-35
