onset	duration	accuracy	response_time	image
12.019	2	0	0	17
14.068	2	1	1.088	18
16.134	2	1	0.742	-20
18.2	2	1	0.85	13
22.015	2	1	0.883	-14
24.081	2	1	0.883	15
28.013	2	1	0.678	-53
30.079	2	1	0.875	1
36.01	2	0	1.383	2
38.076	2	1	1.046	-3
44.007	2	0	0.978	-21
46.072	2	1	0.977	-22
52.004	2	1	0.776	23
54.053	2	1	0.74	-52
56.119	2	1	0.979	-9
58.185	2	1	0.915	10
64.016	2	1	0.844	-12
68.014	2	0	1.171	-51
74.012	2	1	1.496	-5
80.01	2	0	1.775	-6
82.075	2	1	1.102	8
88.007	2	1	0.866	50
90.072	2	0	0.891	13
96.004	2	1	0.68	-14
98.053	2	1	0.789	16
100.119	2	1	0.845	49
104.017	2	0	1.113	17
108.016	2	1	0.946	18
110.082	2	1	0.69	-19
112.147	2	1	0.8	1
116.013	2	0	1.213	2
118.079	2	1	0.893	-4
122.01	2	1	1.545	54
128.008	2	1	0.833	-21
130.074	2	1	0.831	-22
136.005	2	1	0.74	24
138.071	2	1	0.643	-9
142.003	2	1	0.67	10
148.017	2	1	0.754	-11
154.015	2	0	1.069	-5
158.013	2	0	1.285	-6
160.079	2	1	0.828	7
162.145	2	1	0.65	-21
164.211	2	1	0.808	-22
168.01	2	1	0.68	23
172.008	2	0	0.78	13
176.006	2	1	0.756	-14
178.072	2	1	0.666	15
184.004	2	1	0.727	17
186.053	2	0	1.188	18
192.017	2	1	0.804	-20
196.016	2	1	0.755	54
202.013	2	1	0.668	-21
204.079	2	1	0.722	-22
208.011	2	1	0.777	24
210.077	2	1	0.791	-52
212.143	2	1	0.716	13
218.007	2	1	0.626	-14
220.073	2	1	0.76	16
226.004	2	1	0.83	17
230.003	2	0	0.809	18
236.017	2	1	0.882	-19
240.016	2	1	0.723	1
244.014	2	0	1.101	2
246.097	2	1	0.77	-4
248.179	2	1	0.905	49
250.262	2	1	0.756	-5
256.009	2	0	1.104	-6
258.092	2	1	0.757	8
262.007	2	1	0.818	-53
264.09	2	0	1.664	-9
266.156	2	1	0.944	10
268.238	2	1	0.916	-12
270.321	2	1	0.811	50
272.403	2	1	0.766	1
278.001	2	0	0.97	2
280.084	2	1	0.741	-3
282.166	2	0	0.732	-51
284.249	2	1	0.898	-5
288.014	2	0	0.867	-6
290.097	2	1	1.121	7
294.012	2	1	0.935	-9
298.01	2	1	0.722	10
300.093	2	1	0.709	-11
