onset	duration	accuracy	response_time	image
12.009	2	0	0	33
18.007	2	0	0.69	34
22.005	2	1	0.631	-35
28.003	2	1	0.911	29
32.001	2	1	0.576	-30
34.067	2	1	0.615	31
36.133	2	1	0.583	-59
40.015	2	0	0.654	-25
46.013	2	1	1.374	26
50.011	2	1	0.566	-27
54.01	2	1	0.673	57
56.076	2	1	0.742	-41
58.141	2	1	0.734	42
60.207	2	1	0.596	-43
66.005	2	1	0.782	33
68.071	2	0	0.538	34
70.137	2	1	0.634	-36
72.203	2	1	0.728	56
74.269	2	1	0.782	-37
78.017	2	0	0.688	-38
80.083	2	1	0.694	39
84.015	2	0	1.388	55
86.081	2	0	0.824	-25
88.147	2	1	0.751	26
90.213	2	1	0.805	-28
94.011	2	1	0.753	45
96.077	2	1	0.789	-46
102.008	2	1	0.681	47
104.074	2	1	0.873	-58
110.005	2	0	1.167	-41
116.003	2	1	0.822	42
118.069	2	1	0.55	-44
122.017	2	1	1.426	-37
124.083	2	0	0.67	-38
128.015	2	1	1.269	40
134.013	2	1	1.165	-60
138.011	2	1	1.278	29
140.077	2	1	0.62	-30
144.009	2	1	0.922	32
148.007	2	1	0.723	45
154.005	2	1	1.534	-46
156.071	2	1	0.645	48
158.137	2	0	0.642	29
164.001	2	1	1.108	-30
166.067	2	1	0.606	31
168.133	2	1	0.791	-60
172.015	2	0	1.738	33
178.013	2	0	0.736	34
184.01	2	1	0.617	-36
186.076	2	1	0.663	56
188.142	2	0	0.836	45
194.007	2	1	0.74	-46
196.072	2	1	0.985	47
202.004	2	0	1.455	-25
204.053	2	1	0.78	26
206.119	2	1	0.837	-28
210.017	2	0	0.93	-41
214.016	2	1	0.701	42
216.082	2	1	0.802	-43
218.147	2	1	0.974	55
224.012	2	1	0.926	33
226.078	2	0	0.605	34
232.009	2	1	1.737	-35
238.007	2	0	0.906	-59
240.072	2	1	1.234	45
244.004	2	1	0.741	-46
250.002	2	1	0.703	48
252.085	2	0	1.254	57
258.016	2	1	1.363	-41
262.014	2	1	0.699	42
264.097	2	1	0.619	-44
268.012	2	1	1.376	-37
272.01	2	0	0.889	-38
278.008	2	1	0.546	39
282.007	2	1	1.011	-25
284.072	2	1	1.02	26
286.155	2	1	0.632	-27
288.238	2	1	0.788	29
290.32	2	1	0.577	-30
292.403	2	1	0.839	32
294.485	2	1	0.716	-58
296.568	2	1	1.507	-37
298.65	2	0	0.616	-38
304.015	2	1	1.268	40
