onset	duration	accuracy	response_time	image
12.016	2	1	0	-21
16.014	2	1	0.701	-21
21.012	2	1	0	1
26.01	2	1	0	-25
30.009	2	1	0	17
34.007	2	1	0	15
38.006	2	1	0	-11
42.004	2	1	0	33
48.002	2	1	0	51
52.017	2	1	0	39
57.015	2	1	0	49
63.013	2	1	0.637	13
69.011	2	1	0	31
74.009	2	1	0	-5
78.007	2	1	0	-9
84.005	2	1	0	-37
91.002	2	1	0	-3
97.017	2	1	0	-35
101.015	2	1	0	47
105.014	2	1	0	-27
110.012	2	1	0	53
115.01	2	1	0	-19
122.007	2	1	0	-43
126.006	2	1	0	29
131.004	2	1	0	13
135.002	2	1	0	7
142.016	2	1	0	-52
149.014	2	1	0	45
153.012	2	1	0	-54
159.01	2	1	0	-41
163.008	2	1	0	-50
167.007	2	1	0.563	45
171.005	2	1	0	23
175.004	2	1	0	13
181.001	2	1	0	17
185.017	2	1	0	-9
192.014	2	1	0	-43
199.011	2	1	0	-11
206.009	2	1	0	1
211.007	2	1	0.749	-37
215.005	2	1	0	-21
221.003	2	1	0	-35
227.017	2	1	0	-19
231.016	2	1	0	-25
235.014	2	1	0	51
242.012	2	1	0	7
247.01	2	1	0	-41
252.008	2	1	0.508	-11
256.006	2	1	0	39
260.005	2	1	0	47
265.003	2	1	0	-5
271.017	2	1	0	31
276.015	2	1	0	-54
282.013	2	1	0	33
288.011	2	1	0	45
292.009	2	1	0	-50
296.008	2	1	0	49
302.005	2	1	0	23
308.003	2	1	0	-3
315.017	2	1	0	53
319.016	2	1	0	-52
326.013	2	1	0	29
331.011	2	1	0	-37
335.01	2	1	0	-27
340.008	2	1	0	15
344.006	2	1	0	-41
351.004	2	1	0	31
356.002	2	1	0	23
361.016	2	1	0	15
365.015	2	1	0.773	15
371.013	2	1	0	-19
375.011	2	1	0	-27
382.009	2	1	0	53
388.006	2	1	0	-37
394.004	2	1	0	29
400.002	2	1	0.672	-35
404.017	2	1	0	47
410.014	2	1	0	-11
417.012	2	1	0	17
424.009	2	1	0.832	39
428.008	2	1	0	51
432.006	2	1	0	-21
438.004	2	1	0	-50
444.002	2	1	0	-54
448.017	2	1	0	-43
452.015	2	1	0.842	-50
456.014	2	1	0	-5
463.011	2	1	0	33
469.009	2	1	0	-9
476.006	2	1	0	7
481.004	2	1	0	13
486.002	2	1	0	45
493.016	2	1	0	-35
499.014	2	1	0	1
506.011	2	1	0	49
510.01	2	1	0	-52
517.007	2	1	0	-3
521.006	2	1	0	-25
525.004	2	1	0	39
529.003	2	1	0	29
533.001	2	1	0	17
538.016	2	1	0	-54
543.014	2	1	0	53
548.012	2	1	0	15
555.01	2	1	0	-9
560.008	2	1	0	-35
566.005	2	1	0	-21
570.004	2	1	0	-27
576.002	2	1	0	39
580.017	2	1	0	23
584.015	2	1	0	-37
591.012	2	1	0	51
595.011	2	1	0	7
602.008	2	1	0	-52
606.007	2	1	0.596	-54
612.005	2	1	0	45
617.003	2	1	0	-43
621.001	2	1	0	13
626.016	2	1	0	-25
630.014	2	1	0	-41
634.013	2	1	0	49
639.011	2	1	0	-3
644.009	2	1	0	-5
651.006	2	1	0	-19
655.005	2	1	0	-50
662.002	2	1	0	31
666.017	2	1	0	-11
670.016	2	1	0	47
677.013	2	1	0	1
684.011	2	1	0	33
