onset	duration	accuracy	response_time	image
12.012	2	0	0	-25
18.01	2	1	0.681	26
20.076	2	1	0.518	-27
26.007	2	1	0.846	45
28.073	2	1	0.625	-46
32.004	2	1	0.575	48
34.054	2	1	0.63	-37
40.001	2	0	1.083	-38
44.017	2	1	0.969	40
50.014	2	1	1.165	33
52.08	2	1	0.531	34
56.012	2	1	0.645	-35
62.01	2	1	0.81	29
68.007	2	1	0.633	-30
70.073	2	1	0.642	32
72.139	2	1	1.105	-56
76.004	2	0	0.909	-41
80.003	2	1	1.158	42
86.017	2	1	0.721	-43
88.083	2	1	0.657	55
90.149	2	0	0.692	-25
96.013	2	1	0.635	26
98.079	2	1	0.597	-28
102.011	2	1	0.998	58
104.077	2	1	0.71	45
106.143	2	1	0.602	-46
110.008	2	1	0.945	47
112.074	2	1	0.624	59
118.005	2	1	0.677	-41
120.071	2	1	0.563	42
126.002	2	1	1.33	-44
128.068	2	0	0.67	-60
130.134	2	1	0.829	-37
132.2	2	0	0.588	-38
134.266	2	0	0.97	39
140.013	2	0	1.236	-57
142.079	2	1	0.826	29
146.011	2	1	0.616	-30
148.077	2	1	0.662	31
152.009	2	0	0.907	33
158.007	2	1	0.845	34
160.072	2	1	0.577	-36
164.004	2	0	0.782	-25
168.003	2	1	0.662	26
170.069	2	1	0.559	-28
172.135	2	1	0.93	45
178.016	2	1	0.972	-46
180.082	2	1	0.656	47
182.147	2	0	0.562	55
188.012	2	0	1.032	-37
192.01	2	1	1.226	-38
196.009	2	1	0.569	40
198.075	2	1	0.662	-41
200.141	2	1	0.678	42
202.206	2	1	0.565	-43
208.004	2	0	0.631	-60
212.003	2	1	1.007	33
216.001	2	1	0.53	34
218.067	2	1	1.095	-36
220.133	2	0	0.879	-57
222.199	2	1	0.931	29
228.013	2	1	1.261	-30
232.012	2	1	0.917	31
238.01	2	1	0.786	58
242.008	2	1	0.978	-25
244.091	2	1	0.585	26
250.005	2	1	0.63	-27
252.088	2	0	0.946	-37
254.17	2	0	0.896	-38
256.253	2	0	1.59	39
262.017	2	1	0.874	-56
264.1	2	1	0.703	33
266.182	2	1	0.635	34
270.014	2	1	0.861	-35
272.097	2	1	0.65	59
274.179	2	0	0.838	45
276.262	2	0	0.579	-46
280.01	2	1	0.929	48
286.008	2	1	0.724	-41
292.006	2	1	0.66	42
294.088	2	1	0.931	-44
298.004	2	1	0.766	29
302.002	2	1	1.031	-30
304.084	2	1	1.061	32
