onset	duration	accuracy	response_time	image
12.004	2	0	0	33
14.053	2	1	0.823	34
18.002	2	1	0.575	-36
20.068	2	1	0.605	29
24.016	2	1	0.537	-30
30.014	2	1	0.573	31
32.08	2	1	0.585	-57
34.146	2	0	0.577	-37
40.01	2	1	0.687	-38
42.076	2	1	0.432	40
48.007	2	0	0.315	45
50.073	2	1	0.56	-46
52.139	2	1	0.606	48
56.004	2	1	0.695	58
58.07	2	1	0.54	-25
64.018	2	1	0.619	26
68.016	2	1	1.106	-27
72.015	2	1	0.565	56
74.081	2	1	1.258	-37
76.147	2	1	0.68	-38
80.012	2	1	0.263	39
82.078	2	1	0.724	-41
88.009	2	1	0.579	42
90.075	2	1	0.714	-43
94.006	2	0	1.373	-55
96.072	2	1	0.681	-25
98.138	2	1	0.56	26
100.204	2	1	0.774	-28
102.27	2	0	0.419	-60
106.002	2	1	0.626	33
108.068	2	1	0.757	34
112.016	2	1	0.69	-35
118.014	2	1	0.997	59
120.08	2	1	0.705	29
122.146	2	1	0.543	-30
124.212	2	1	0.741	32
126.277	2	1	0.635	45
130.009	2	1	0.571	-46
132.075	2	0	0.573	47
134.141	2	1	0.453	-41
136.207	2	1	0.564	42
138.273	2	1	0.64	-44
142.005	2	0	0.973	-37
148.003	2	1	0.638	-38
152.018	2	1	0.664	39
154.084	2	1	1.062	-41
156.15	2	1	0.518	42
162.014	2	1	0.613	-44
168.012	2	1	0.888	33
174.009	2	1	0.608	34
176.075	2	1	0.567	-36
182.006	2	1	0.556	29
186.005	2	1	0.596	-30
188.071	2	1	0.522	32
190.137	2	1	0.489	58
196.018	2	1	0.674	-25
200.016	2	1	0.554	26
202.082	2	1	0.522	-27
204.148	2	1	0.519	59
206.214	2	1	0.556	-37
208.28	2	1	0.715	-38
214.011	2	1	0.702	40
218.009	2	1	0.729	-57
220.075	2	1	0.927	29
226.006	2	1	0.659	-30
228.089	2	1	0.552	31
234.003	2	1	0.718	-55
238.002	2	1	0.529	45
240.084	2	1	0.613	-46
246.015	2	1	0.628	48
252.013	2	1	0.796	56
258.011	2	1	0.518	-41
262.009	2	1	0.504	42
268.007	2	1	0.634	-43
270.09	2	1	1.801	-60
274.005	2	1	0.519	33
280.003	2	1	0.551	34
282.085	2	1	0.597	-35
286.017	2	1	0.587	45
288.099	2	1	0.504	-46
292.015	2	1	0.546	47
298.012	2	1	0.572	-25
300.095	2	0	0.445	26
304.01	2	1	0.552	-28
