onset	duration	accuracy	response_time	image
12.003	2	0	0	-25
18.018	2	1	0.745	26
20.083	2	1	0.582	-27
24.015	2	1	0.97	-37
28.014	2	1	1.117	-38
32.012	2	1	0.597	39
36.011	2	1	0.792	-41
38.077	2	1	0.621	42
40.142	2	1	0.885	-44
42.208	2	1	1.216	29
48.006	2	1	0.635	-30
50.072	2	1	0.548	31
56.003	2	1	0.697	58
58.069	2	1	1.18	45
62.018	2	1	0.768	-46
66.016	2	1	0.732	48
70.015	2	1	0.722	-60
72.08	2	1	0.676	33
74.146	2	1	1.122	34
80.011	2	1	0.704	-36
84.009	2	0	0.658	-37
86.058	2	1	0.705	-38
92.006	2	1	0.582	40
98.004	2	1	0.751	-55
100.07	2	1	0.811	-25
102.136	2	1	0.65	26
108.017	2	1	0.69	-28
112.015	2	1	1.108	-57
114.065	2	0	1.042	-41
118.013	2	1	0.676	42
124.011	2	1	0.663	-43
126.077	2	1	0.727	56
132.008	2	1	0.652	45
136.006	2	1	0.772	-46
138.072	2	1	0.554	47
142.004	2	0	1.253	59
144.07	2	1	0.867	33
146.136	2	1	0.634	34
150.017	2	1	0.745	-35
156.015	2	1	0.708	29
162.013	2	1	0.572	-30
164.079	2	1	0.861	32
166.145	2	1	0.923	29
168.211	2	1	0.569	-30
170.276	2	1	0.606	31
176.008	2	1	0.762	58
180.006	2	1	0.651	45
182.072	2	1	0.658	-46
184.138	2	1	0.697	47
186.187	2	0	0.606	33
188.253	2	1	0.924	34
190.319	2	1	0.533	-36
192.385	2	1	0.555	56
198.016	2	1	0.595	29
200.082	2	1	0.528	-30
202.148	2	1	0.967	32
208.012	2	1	0.727	-57
210.078	2	0	0.797	-37
214.01	2	1	0.68	-38
220.008	2	1	0.786	39
222.074	2	1	0.664	-60
228.005	2	0	0.84	-41
234.002	2	1	0.568	42
240.017	2	1	0.738	-44
242.099	2	1	0.591	33
244.165	2	1	1.132	34
250.013	2	1	0.581	-35
254.011	2	1	0.911	-25
256.094	2	1	0.572	26
258.176	2	1	0.491	-27
260.259	2	1	0.551	45
262.341	2	1	0.479	-46
264.424	2	1	0.524	48
266.507	2	0	0.535	59
270.005	2	0	0.51	-37
274.004	2	1	0.286	-38
276.086	2	1	0.668	40
282.017	2	1	1.185	-55
286.016	2	1	0.684	-25
290.014	2	1	0.581	26
292.097	2	1	0.666	-28
294.179	2	0	0.688	-41
300.011	2	1	0.735	42
302.093	2	1	0.868	-43
