onset	duration	accuracy	response_time	image
12.003	2	0	0	33
14.068	2	1	0.764	34
20.016	2	1	0.562	-36
22.082	2	1	0.567	45
28.013	2	1	0.647	-46
32.012	2	1	0.608	47
38.009	2	1	1.127	29
40.059	2	1	0.48	-30
42.124	2	1	0.58	32
48.006	2	1	0.582	-57
50.071	2	0	1.036	-41
52.137	2	1	0.642	42
56.003	2	1	0.754	-44
58.068	2	1	0.639	55
62.017	2	1	0.697	33
68.015	2	1	0.613	34
72.013	2	1	0.74	-35
74.079	2	0	0.906	-59
76.145	2	1	0.496	-25
80.01	2	1	0.609	26
82.076	2	1	0.583	-27
84.142	2	1	0.878	60
88.007	2	1	1.227	29
90.073	2	1	0.522	-30
92.139	2	1	0.606	31
98.003	2	0	1.048	-37
100.069	2	1	0.557	-38
106.017	2	1	0.547	40
108.083	2	1	0.694	-58
110.149	2	1	0.518	45
114.014	2	1	0.573	-46
116.08	2	1	0.522	48
122.011	2	1	0.543	-25
126.009	2	1	0.481	26
128.075	2	1	0.592	-28
132.007	2	0	1.101	-41
138.005	2	1	0.711	42
140.071	2	1	0.532	-43
146.002	2	1	0.514	56
152.016	2	1	1.266	-37
158.014	2	1	0.34	-38
160.08	2	1	0.54	39
162.146	2	1	0.617	-59
164.211	2	1	0.759	29
168.01	2	1	0.623	-30
172.009	2	1	0.594	32
174.074	2	1	0.639	33
180.006	2	1	0.587	34
184.004	2	1	0.637	-36
186.07	2	1	0.588	45
190.002	2	1	0.554	-46
194.017	2	1	0.568	48
196.083	2	1	0.609	-57
198.149	2	1	0.629	-25
202.014	2	1	0.582	26
204.08	2	1	0.539	-28
208.012	2	0	1.095	-58
212.01	2	1	0.681	-41
218.008	2	1	0.865	42
220.074	2	1	0.72	-43
226.005	2	1	0.55	29
228.071	2	1	1.011	-30
230.137	2	1	0.691	31
232.219	2	0	0.606	60
238.017	2	0	0.849	-37
240.099	2	1	0.486	-38
242.182	2	1	0.604	39
248.013	2	1	0.718	56
250.079	2	1	0.581	-25
254.011	2	1	0.594	26
256.093	2	1	0.853	-27
260.008	2	1	0.611	33
262.091	2	1	0.617	34
264.174	2	1	0.603	-35
266.256	2	1	0.618	45
268.339	2	1	0.64	-46
270.421	2	1	0.644	47
276.002	2	1	0.681	55
280.018	2	1	0.8	-37
284.016	2	1	0.603	-38
286.099	2	1	0.601	40
292.013	2	0	0.806	-41
298.011	2	1	0.599	42
300.093	2	0	1.484	-44
