onset	duration	accuracy	response_time	image
12.015	2	0	0	17
16.014	2	1	1.839	18
18.079	2	1	0.819	-19
20.145	2	1	1.121	1
24.011	2	0	0.759	2
30.008	2	1	0.851	-3
36.006	2	1	0.878	13
42.004	2	1	0.693	-14
44.07	2	1	0.788	16
50.017	2	1	0.753	-52
54.016	2	1	0.779	-21
56.082	2	0	0.825	-22
60.014	2	1	1.206	23
64.012	2	1	0.648	-49
66.078	2	0	1.061	-5
72.009	2	1	1.824	-6
74.075	2	1	0.76	7
80.006	2	1	1.326	13
82.072	2	1	0.692	-14
84.138	2	1	0.778	15
88.003	2	1	0.968	53
90.069	2	1	0.733	-9
92.135	2	1	0.594	10
94.201	2	1	0.658	-12
96.25	2	1	0.626	50
102.014	2	0	1.309	1
104.08	2	1	1.499	2
110.011	2	1	0.816	-4
116.009	2	1	0.698	51
122.007	2	0	0	-5
126.005	2	1	1.03	-6
128.071	2	1	0.747	8
130.137	2	1	0.867	-54
132.203	2	0	0.72	-9
136.001	2	1	0.911	10
138.067	2	1	0.662	-11
142.016	2	1	1.506	17
144.082	2	0	1.239	18
146.147	2	1	1.032	-20
152.012	2	1	0.975	-21
154.078	2	0	0.667	-22
158.01	2	1	1.479	24
160.076	2	0	1.168	1
162.141	2	0	1.605	2
164.191	2	1	0.834	-4
166.257	2	1	0.704	13
172.004	2	1	0.823	-14
176.003	2	1	0.657	16
178.069	2	1	0.774	-49
180.135	2	1	0.755	-21
182.201	2	0	1.371	-22
188.015	2	1	1.09	23
192.014	2	1	0.774	-52
194.079	2	1	1.211	1
198.011	2	0	0.863	2
200.077	2	1	0.967	-3
202.143	2	1	0.73	-54
206.008	2	0	1.443	-5
210.007	2	1	1.074	-6
212.056	2	1	0.701	8
218.004	2	1	1.157	51
220.069	2	1	0.612	-21
222.152	2	0	1.186	-22
228.017	2	1	1.001	24
230.099	2	0	1.464	13
232.182	2	1	1.141	-14
236.013	2	1	1.007	15
238.096	2	1	0.945	-9
242.011	2	1	0.984	10
248.009	2	1	0.729	-11
250.091	2	1	0.936	17
252.174	2	0	1.094	18
258.005	2	1	0.885	-20
260.088	2	0	0.97	-5
266.002	2	1	0.943	-6
268.085	2	1	0.605	7
272.016	2	0	1.668	53
278.014	2	1	0.965	-9
280.097	2	1	0.531	10
286.011	2	1	0.944	-12
290.01	2	1	0.65	50
294.008	2	0	1.044	17
298.007	2	1	0.989	18
304.004	2	1	0.813	-19
