onset	duration	accuracy	response_time	image
12.01	2	0	0	-9
18.008	2	1	0.547	10
20.073	2	1	0.642	-12
26.005	2	1	0.839	-51
32.002	2	1	0.703	-5
38.017	2	0	0.716	-6
40.082	2	1	0.615	8
42.148	2	1	0.623	-21
46.014	2	1	0.629	-22
48.079	2	1	0.545	23
52.011	2	1	0.951	-50
56.01	2	0	0.663	-9
58.076	2	1	0.623	10
60.142	2	1	0.518	-11
64.007	2	1	0.692	54
66.073	2	0	0.712	1
72.004	2	0	0.72	2
74.07	2	1	0.71	-3
76.135	2	1	0.634	-5
78.201	2	0	0.731	-6
80.267	2	1	0.656	7
82.333	2	0	0.692	17
84.399	2	0	0.682	18
86.465	2	0	0.618	-20
88.531	2	1	0.873	-53
92.013	2	1	0.773	-21
98.011	2	1	0.607	-22
100.076	2	1	0.647	24
102.126	2	1	0.581	49
104.192	2	1	0.665	13
108.007	2	1	0.73	-14
110.073	2	1	0.617	16
114.004	2	0	0.878	52
116.07	2	0	0.98	17
120.002	2	0	0.687	18
122.068	2	1	0.678	-19
124.134	2	1	0.565	1
128.016	2	0	0.65	2
130.082	2	1	0.743	-4
132.148	2	1	0.622	13
138.012	2	1	0.621	-14
140.078	2	1	0.947	15
142.144	2	1	0.532	49
148.008	2	1	0.588	-21
152.007	2	1	0.62	-22
154.073	2	1	0.625	23
156.138	2	1	0.474	-5
162.003	2	0	0.753	-6
166.018	2	1	0.64	8
170.017	2	0	0.755	1
176.014	2	0	0.78	2
178.08	2	1	0.722	-3
184.011	2	0	1.097	-9
186.077	2	1	0.918	10
190.009	2	1	0.57	-11
192.075	2	1	0.718	-50
198.006	2	1	0.902	17
200.072	2	0	0.716	18
206.003	2	0	0.704	-20
212.017	2	1	0.641	-5
214.1	2	0	0.613	-6
218.015	2	1	0.65	7
222.014	2	1	0.581	54
228.011	2	0	0.67	1
232.01	2	0	0.641	2
234.092	2	1	0.694	-4
236.175	2	1	1.01	-51
242.006	2	1	0.718	-21
248.004	2	1	0.625	-22
250.086	2	1	0.643	24
252.169	2	1	0.93	13
258.016	2	1	0.659	-14
260.099	2	1	0.646	15
262.182	2	1	0.654	-53
264.264	2	0	0.769	-9
270.012	2	1	0.621	10
274.01	2	1	0.591	-12
276.093	2	1	0.653	17
280.008	2	0	0.628	18
286.006	2	1	0.619	-19
290.004	2	1	0.621	52
296.002	2	1	0.578	13
300.017	2	1	0.585	-14
302.1	2	1	0.614	16
