onset	duration	accuracy	response_time	image
12.006	2	1	0	-36
16.005	2	1	0	-55
20.003	2	1	0	-4
25.018	2	1	0	42
29.016	2	1	0	24
33.015	2	1	0.924	10
39.012	2	1	0	16
46.01	2	1	0	34
52.008	2	1	0	58
57.006	2	1	0	-28
61.004	2	1	0	18
67.018	2	0	0	-6
74.016	2	1	0	26
80.014	2	1	0	8
84.012	2	1	0	57
89.01	2	1	0	-22
96.007	2	1	0	-60
103.005	2	1	0	-14
108.003	2	1	0	-46
114.017	2	1	0	-44
118.016	2	1	0	-30
123.014	2	1	0	-12
130.011	2	1	0	2
135.009	2	1	0.824	34
142.007	2	1	0	10
148.004	2	1	0	-20
154.002	2	1	0	48
160.016	2	1	0	56
164.015	2	1	0	32
169.013	2	1	0	-38
176.01	2	1	0	-6
180.009	2	1	0	-59
187.006	2	1	0	40
194.004	2	1	0	2
201.018	2	1	0	57
207.015	2	1	0	-30
214.013	2	1	0	34
218.011	2	1	0	-14
224.009	2	1	0	56
231.006	2	1	0	-44
238.004	2	1	0	-22
242.002	2	1	0	-55
247.017	2	1	0	-6
251.015	2	1	0	24
255.014	2	1	0	-59
262.011	2	1	0.783	-30
269.008	2	1	0	-38
273.007	2	1	0	32
277.005	2	1	0	-12
282.004	2	1	1.045	24
288.018	2	1	0	-4
293.016	2	1	0	18
297.015	2	1	0	8
303.012	2	1	0	26
310.01	2	1	0	-60
314.008	2	1	0	40
318.006	2	1	0	42
322.005	2	1	0	-46
326.004	2	1	0	58
330.002	2	1	0	-36
334.017	2	1	0	10
339.015	2	1	0	16
346.013	2	1	0	-20
350.011	2	1	0	-28
354.01	2	1	0	48
358.008	2	1	0	-20
363.006	2	1	0	-30
369.004	2	1	0	-44
374.002	2	1	0.842	-4
380.016	2	1	0	-38
386.014	2	1	0	16
390.013	2	1	0	42
394.011	2	1	0	-14
399.009	2	1	0	32
403.008	2	1	0	-55
407.006	2	1	0.932	48
413.004	2	1	0	40
420.018	2	1	0	24
425.016	2	1	0	-46
432.013	2	1	0	26
439.011	2	1	0	48
443.009	2	1	0	57
448.007	2	1	0	2
452.006	2	1	0	-6
459.003	2	1	0	-12
464.018	2	1	0	56
468.016	2	1	0	8
473.014	2	1	0	18
479.012	2	1	0	10
483.011	2	1	0	-60
489.008	2	1	0	-22
496.006	2	1	0	-4
502.003	2	1	0	-36
506.002	2	1	0	-59
512.016	2	1	0	58
516.015	2	1	0	34
520.013	2	1	0.988	-28
524.012	2	1	0	-28
528.01	2	1	0	58
532.009	2	1	0	2
539.006	2	1	0	57
543.004	2	1	0	26
549.002	2	1	0	24
554.017	2	1	0	-38
560.015	2	1	0	10
566.012	2	1	0.885	-53
570.011	2	1	0	-30
574.009	2	1	0	-4
579.008	2	1	0	-28
586.005	2	1	0	-12
590.003	2	1	0	-22
595.001	2	1	0	8
599.017	2	0	1.164	42
604.015	2	1	0	-20
609.013	2	1	0	-59
613.011	2	1	0	56
618.009	2	1	0	-36
625.007	2	1	0	-6
629.005	2	1	0	40
633.004	2	1	0	-14
638.002	2	1	0	48
644.016	2	1	0	-55
648.015	2	1	0	-46
653.013	2	1	0	16
657.011	2	1	0	-60
663.009	2	1	0	-44
669.007	2	1	0.917	51
676.004	2	1	0	32
680.003	2	1	0	34
684.018	2	1	0	18
