onset	duration	accuracy	response_time	image
12.006	2	0	0	33
18.004	2	0	1.23	34
20.053	2	1	1.142	-36
24.018	2	0	1.658	58
26.084	2	1	0.904	29
32.015	2	1	0.914	-30
34.081	2	1	1.505	32
36.147	2	1	1.054	-37
38.213	2	0	0.863	-38
44.01	2	0	1.255	39
46.076	2	1	1.368	-25
52.007	2	1	1.586	26
56.006	2	1	0.859	-27
62.004	2	1	1.031	45
66.002	2	1	0.911	-46
72.016	2	1	1.545	48
76.015	2	1	1.521	-41
80.013	2	1	1.06	42
86.011	2	1	0.99	-44
88.077	2	0	1.404	-55
90.143	2	1	1.034	-37
92.209	2	0	0.745	-38
94.275	2	1	0.911	40
96.341	2	1	1.029	-60
98.406	2	0	0.86	-25
100.472	2	1	0.898	26
102.538	2	1	0.895	-28
106.004	2	1	0.998	56
108.069	2	1	1.759	-41
114.017	2	1	1.034	42
116.083	2	1	0.817	-43
118.149	2	1	0.677	57
120.215	2	1	1.298	45
124.013	2	1	0.83	-46
130.011	2	1	0.751	47
132.077	2	1	0.933	-59
136.009	2	1	0.848	33
142.007	2	0	1.707	34
144.072	2	1	1.515	-35
150.004	2	1	1.192	29
152.069	2	1	0.829	-30
154.135	2	1	0.81	31
156.201	2	1	0.759	-25
158.267	2	1	0.862	26
160.333	2	1	0.796	-28
162.399	2	1	0.859	33
164.465	2	1	1.057	34
170.013	2	1	0.959	-36
172.078	2	1	1.276	56
178.01	2	0	1.65	45
184.007	2	1	1.02	-46
190.005	2	1	1.62	47
192.071	2	1	0.899	29
196.003	2	1	1.048	-30
198.069	2	1	1.35	31
202.017	2	1	1.311	57
204.083	2	1	0.792	-41
210.014	2	1	1.034	42
214.013	2	1	0.982	-44
216.078	2	0	1.285	-25
222.01	2	0	1.175	26
224.092	2	1	0.886	-27
226.158	2	0	1.588	-59
228.224	2	1	0.996	33
232.006	2	1	1.515	34
234.088	2	1	0.762	-35
238.004	2	0	1.206	-60
244.001	2	1	1.192	45
250.016	2	1	0.995	-46
254.014	2	1	0.747	48
258.013	2	1	1.037	-37
260.095	2	0	1.042	-38
266.01	2	1	1.442	40
270.008	2	1	0.988	-55
274.007	2	1	1.29	-41
276.089	2	1	1.312	42
280.004	2	1	1.124	-43
282.087	2	1	1.029	58
284.169	2	1	1.578	29
288.001	2	0	1.896	-30
294.016	2	1	1.571	32
298.014	2	1	1.9	-37
300.097	2	0	0.745	-38
302.179	2	0	1.014	39
